review,star,label,link_idx
They sent me the wrong color twice. I love these sneakers. They are very comfortable and I have multiple pairs. Twice I received a pair that I already had.,1,0,14
"Couldn't figure out how to tie them without the laces, not too good for working out.",1,0,14
"Despite having followed Amazon.com's instructions regarding sizing, it is not as reliable. I wear US 9.5 with Nike, and it was supposedly the same size with these Adidas ... No, they were a little big. Nothing that does not solve thick socks, it is not as big as unwearable... not that much. But that was not expected ...",3,0,14
It's was a great shoe but only lasted a few walks. I liked the concept of these laces but they have a major flaw. One of the hoops that holds the laces broke and I've had the shoes for only a few weeks. What are you supposed to do once that breaks? Makes me wish I bought a shoe with regular laces.,1,0,14
"Had to send these back. The ""laces"" are too loose and if you try to tighten them the loops break. I do not recommend these shoes.",1,0,14
Tow peels off from the toe,1,0,14
"Shoes arrived with stains on the heels.
I do not recommend.",3,0,14
Right shoe way smaller than left. Didn’t feel like the shoes I bought from adidas direct.,3,0,14
 No es el color que pedí y también no vienen buenos,1,0,14
Cheapest,1,0,14
"These shoes are terrible. My son has worn them for a week and they are already coming apart. They are very poorly made and not worth the money. Just after a week, he is about to have near his toe come apart and not be able to wear them anymore.",1,0,14
"cómodos, pero se ven más feos que en la fotos de Amazon, además no se que hacer con los dichosos cordones.",3,0,14
tip of shoe separated in 1 week of wearing,1,0,14
Don’t bother. They look nice but loops break and make shoe unwearable.,1,0,14
Showed up on time everything is perfect they just don’t look the way I thought they would and me.. they’re kind of cheesy shoes and they sit kind of low on your ankle lower than you would think,3,0,14
It's a bigger fitting shoe than any of my other shoes. Make sure to size down at least by .5,3,0,14
After just three months and the shoe has a gaping hole in the side.,1,0,14
At least 1 size too big. And I found them $20 cheaper at Kohl’s.,2,0,14
"Fits my son well, but the laces break easily, and it's unclear how to manage the loop the lace makes after tightening",3,0,14
"These shoes arrived damaged. The left foot had missing stitches along the laces. I had to repair them before I could wear them. Not indication or mention at point of purchase. Obviously damaged, the person who packed this box would have noticed. Very annoying",1,0,14
"I bought these for my son who is an Amazon driver for comfort and the tread has worn down significantly within just 1 month, IF that. Comfortable, however, wore down too fast.",2,0,14
"Worst purchase ever. Big fan and usually buys elsewhere but, needed ASAP n that was my mistake. Ripped in 1 week, cheap material or just defected. Will not buy again. Buy better somewhere else. WORST 👎",1,0,14
Returned. Not wide enough for sons foot.,3,0,14
"These are some of the most comfy workout shoes I’ve owned, but the mesh top is very fragile and after only a month or so started to separate from the soul of the shoe and Frey where my big toe is.",3,0,14
Left shoe appears to be stained or flawed,2,0,14
"It’s very loose - and impossible to tighten. Completely useless for exercise, but ok for going to the shops.",3,0,14
No way to tie shoes,3,0,14
Shoe laces aren’t adjustable,3,0,14
" This shoe has large holes
I want to return it but can’t. I couldn’t return it earlier since I was moving. Now I am stuck with worthless shoes. I wish I could return it . Waste of money",1,0,14
Have a pair of Lite Racer 1.0s that I love. The 3.0s don't fit the same and don't look as nice and cost more. Lose lose lose. Will be returning.,2,0,14
Need to exchange still... The one thing I hate about online shopping,1,0,14
These shoes were really comfortable from first fit but the quality is poor. I received my pair in January and they are already shredding. They started a month in and now are almost too bad to wear. Not worth the money. A casual shoe shouldn't fall apart after a month from casual use especially $70 ones.,2,0,14
Never will I buy a all white pair of shoes again. Just have these if you are a sneaker head and only wear twice a month or they are destroyed!,3,0,14
"Comfortable shoe, however, very poor quality! Toe wore out within days after receiving them. Hole formed in top of shoe as well. Not impressed.",2,0,14
I am upset this product had poor quality fabric _I would like a refund or new product if this is a one off mistake,1,0,14
"Not greatest quality, string fell off lace.",2,0,14
 They well I loved them very comfortable and light I use cloud foam alot but the permanent shoe laces are flawed they broke within weeks and you can't replace them as they are permanent have to send them back.,3,0,14
Look great. Knit uppers tear easily.,3,0,14
"You can not tighten these shoes. Fall off my sons feet when he runs, he tried to tighten one of the straps and the piece that holds it on broke right off!!! 1 day after receiving them! Do not recommend.",1,0,14
"Lightweight shoe but the sole and the inside don’t last long

I have had this shoe for 4 months and the sole marks are disappearing and I’m getting holes inside. I use this shoe daily and walk 4 thousand steps only",3,0,14
I really didn’t understand the look of the laces and since they were just for show I cut them off. Shoes are great for walking.,3,0,14
Irregular,1,0,14
Don't buy these. I have been an 11.5 for over twenty years and this shoe is an inch longer on my foot. This is the second Adidas product where the sizing is completely wrong.,1,0,14
Great show but they sent the wrong color. They are all black with no white. We had to keep them because my son lost his other shoes and needed a pair right away.,3,0,14
These were delivered on Aug27. 6weeks later completely destroyed. Wish I could get a refund but now it’s after return date. Sneakers should last more than 6 weeks even for my 10yo son.,1,0,14
"Stains don’t come out if the breathable fabric, so after just a few weeks of regular use, even at the gym they will look dingy. Pronounced (din*jee)",3,0,14
"Nice looking shoe but didn't wash well. The rubber piece near the toe starting detaching after one wash on the delicate cycle. I ordered the same shoe, different color, from the Adidas store and it was a better quality for almost the same price.",2,0,14
Very disappointed in these shoes. Love the price but no support for standing all day and working for work. I average around 18k steps a day and stand 7.5 hours a day for work. These shoes are not worth the money.,1,0,14
I purchased new shoes for my son from Amazon. The shoes I received in the mail today were obviously VERY used! They had holes in them! The picture says it all! I'm so disappointed Amazon!,1,0,14
Junk! I bought these in April. It is now July and the fabric upper of the shoe is separating from the foam sole.,1,0,14
"Not authentic, and has yellow stains on them.",2,0,14
"After my son wore them only a couple of times to school (he is not a little kid), they started falling apart. The sole separated from the shoe. For the amount of money paid, this is horrible.",1,0,14
"Comfortable shoe for our son but he completely wore them out in about 3 months. And we would rate him at the 50-60 % hard activity level. Great style, but not designed for active use.",2,0,14
Complete different from previous style. Runs at least 1/2 size bigger. Not as comfortable either,2,0,14
Wow ! Terrible fit ! Is this really the real thing?,1,0,14
My son has wore these shoes maybe 10 times and the cloth is separating from the sole!!!,1,0,14
One of the lacing strings snapped off the bottom of the shoe within an hour of putting them on. Very disappointed.,2,0,14
"I would have loved these shoes, however I was sent an obvious factory reject. There was yellow staining just above the entire sole. Second time this has happened with Prime Wardrobe. Not happy.",1,0,14
Shoes didn’t last 2 months.,1,0,14
Shoes are very nice but giving this a 4 star since they fit large on me. I have returned the shoes and STILL waiting for my refund!,3,0,14
My son wore the for maybe an hour and the top loop broke. So now the laces hang.,1,0,14
Ordered 10 but one shoe felt bigger then the other. And no it is not my foot. I do have to say they arrived at a good time and refund was handled properly.,3,0,14
After only two and a half days a total of 20 hours of wearing the string that attaches the lace to the shoe broke. They do run about half a size big. But for the most part pretty comfortable.,2,0,14
"A perfectly normal pair of Adidas. But they came with that on the left one, it looks like glue. That a shame.",2,0,14
The shoe feels like it would be comfortable if I ordered the right size. This design runs very small. I recommend a half size up maybe a full size up depending on foot width,3,0,14
I really wish there was a way to tighten up the laces a bit on these shoes.,2,0,14
Well the shoes are not the correct color I ordered. I ordered the black and white pair but received the all black ones. They fit perfect and are pretty comfortable so that is why they got 2 stars instead of one.,2,0,14
Please correct your advertising of this shoe. They are completely black with no white at all.,2,0,14
Soles of shoes wear out way too soon. You don't realize how thin the soles are until they wear out.,1,0,14
"The sole of those Adidas...
Clay Davis tag line in the HBO drama TheWire ,
says it best",1,0,14
They suck!!!!!!!! Save your money. I hate them.,1,0,14
Loops Came broken had to send shoe back,1,0,14
"I have worn them once and one of the strings holding the laces popped off ? Im super dissapointed , they were comfortable but seems to have been made cheaply, not happy",1,0,14
I didn't get the color that I paid for but they fit and feel great.,1,0,14
The strings broke the first time worn,2,0,14
Pedi un número y me mandaron otro,1,0,14
Very soft shoe but no support whatsoever. Don’t wear if you have pronation.,1,0,14
Me llego del color incorrecto!!!!!,1,0,14
From the picture I order all black adidas's but they clearly have white soles with green lettering.,1,0,14
"I was going to go with the black and white, then I saw the black and green option, so I switched over to that one. Unbeknownst to me, I found a rainbow heart on both heels. I’m not anti pride, by any means, but as a man who buys few shoes, wears them for everything, and wears them until they basically melt off, I can say, they wouldn’t be my first choice on the construction sight or at the gym. Might be a good conversation starter, though. 🤷‍♂️",3,0,14
If your feet are even slightly wide these will not fit. I got a size bigger because my feet are wider. Skipped them on and immediate pain.,2,0,14
Awful materials and construction... probably the most uncomfortable shoes I have ever owned. Shame on ADIDAS. A month old and used maybe 5 times for a total of 4-5 hours and already look 1+ year old. Bottoms almost worn down already. Total trash and waste of money. Beware!,1,0,14
"I've owned these shoes for 2 months, and they are really comfortable, but sadly after wearing them only about 8-10 times, they are already breaking down. There is a small hole forming on the interior, near the heel of the foot, which has caused me a minor blister, so I won't be wearing these for walking anymore. They are still fine for when riding a bike (since you aren't really moving the shoe much, as it remains flat on the pedal for the most part). Incidentally, this is the second problem I've had with blisters forming due to an Adidas gym shoe, so think I'll be switching brands.",2,0,14
"These shoes are comfortable, I work in a doctor's office so I needed a shoe just like it. The only issue is it seems that there is extra shoe in the front, like it's just a little too long, but I think if I sized down I would not be able to fit it. I purchased these in a men's 8.",3,0,14
I love this shoes and I already own one for almost a year. I decided to add the green color to my collection and to my surprise it came with a rainbow heart on the heel! I don’t like that they never mentioned it in the description. I will have to paint on the heel to be able to use it.,2,0,14
"I love the shoes. Lightweight and comfortable and they fit well. The problem is that after 40 miles of running, the soles are completely worn out. This is my second pair of these shoes, and both were shot after 40 miles.",3,0,14
"My son used it for school for may be 3 weeks and it's torn from 2-3 places . Doesn't seem this is the real deal, waste of my money. It's to the point that he can't even wear one shoe since it's totally ripped from the sole",1,0,14
I like the look and fit but they made my feet hurt after second day they have practically no insole support at all they need better insoles besides that I love them,3,0,14
"The product itself is excellent, it is very comfortable, it is literally like walking on a cloud, but the seller sent me a pair of used sports shoes, the sole of the shoe was dirty, I wanted to return it, but my wife checked them carefully, and after cleaning the soles, she convinced me to keep them when she saw that I liked the product itself a lot.",1,0,14
"I love adidas and my son wanted slip on shoes. These fell apart with in 2 months, holes, the material falling apart and the sole coming loose",1,0,14
My third pair but must be used carefully due to non grip sole.,3,0,14
"I ordered these as a Father’s Day gift (color gray, size 14). I received color RED, size 11. I can’t do anything with these shoes. I returned them but they kept $10.00 for shipping on the error THEY MADE. Now I have to go back & forth with them to make it right.",1,0,14
Ordered my normal size 14. Have had other brands be a little tight but I couldn't even get my toes in. Way to narrow for a 14. Had my brother try who wears 13 and he couldn't get them on either.,1,0,14
My feet still hurt after wearing them a long time.,3,0,14
Foot,1,0,14
I like the shoes I got locally at the store. When I got these shoes on Amazon they don’t even feel like the same shoes. Feel like a very uncomfortable pair of knock offs.,1,0,14
I had a black/white size 11 pair that fit perfect but I just received an all black pair that’s “size 11” and it’s super tight and uncomfortable.,1,0,14
"I hated that my son really needed these, but due to the middle being so tight, my son couldn't get his feet into it. 😞",1,0,14
They fit good. Just don’t think they are original. But I’m not sure. Not comfortable to walk long distances but they are not supposed to. Decent shows to be around the house.,3,0,14
"One shoe fit normally, one was really tight because of the elastic band across the top",1,0,14
"They are comfortable shoes but do not wash them. I made the mistake of weed whacking in them, thinking I could wash them. When I took them out of the wash and let them dry the adhesive holding the shoe to the soul stopped working I now use them as house slippers .",1,0,14
Too small,1,0,14
"The package arrived rather quickly and before the time limit, which is a good thing,
But I'm myself size 10.5 and the shoes are too small for my feet, high pressure from the bend area to the sides and also somewhat of a pain in the toes.",2,0,14
Had to return! Not good for men with wide feet. Too tight on the top of the foot. Would have been better if a wider version was made.,2,0,14
Show was a expected. Size ran small.,3,0,14
 This item is made of cheap materials and it’s not real adidas as advertised. Does not fit well and not worth the price.,1,0,14
Hate the heart on the back. These are boys shoes it’s rare mentioned or seen. Not one other pair of the shoes even have a heart.,1,0,14
Great shoes other than my son said they fit too snug. Smaller and tighter fitting compared to the same exact shoe ( in the exact same size) boughten at DSW Shoe store,2,0,14
They rub my feet,2,0,14
"I bought these for my son in August, by October they already had a hole in the toe. The fabric pulled away from the rubber.",2,0,14
"I bought these shoes and after washing them after 30 days the writing peeled off shoes, so disappointed.",1,0,14
"If you have wide feet , this is not for you.",3,0,14
Changed the fit,1,0,14
Very narrow shoe,2,0,14
Shoes fit comfortable but the BIGGEST ISSUE IS MY WHITE SHOES ARRIVED STAINED!!!!!!!!!!!! Def returning these. Such a disappointment,1,0,14
"The shoes is not what it looks like on the display, too small",1,0,14
2 different size shoes came in the box.I understand everyone's gets a bad order in there lifetime..I guess this was my time..no hard feelings,1,0,14
The sole started to come off 3 weeks after I bought them. Easily fixed with gorilla glue. But should not happen.,3,0,14
My husbands birthday gift.,1,0,14
The color I got had a gay symbol on the back. Very misleading.,1,0,14
There is no laces just where socks is a pillow on your feet it sucks,1,0,14
none,3,0,14
The shoe was so wide and looks horrible on the foot,1,0,14
money back asap!,1,0,14
Bought these sneakers for my husband to quick slide on to run errands- these shoes are anything BUT quick to put on. Maybe if the Adidas strap was Velcro but there is no stretch or give. That loop on the back to help you out -won’t last. However after 10 mins once you actually get your foot in- I’m told the sneakers themselves are very light. Meh these shoes don’t really serve the purpose I bought them for.,3,0,14
The style wasn't for me. The extra sole material in back was unsightly. The shoes came to a point in the front and had an oddly Christmas elf look to it.,2,0,14
los zapatos son muy bonitos y cómodos no me cabe la menor duda pero ese corazón multicolor no me gusta y no es que tenga nada en contra de los gay pero yo simplemente los voy a retornar y comprare otro color,3,0,14
"Nice shoes easy to put on. However, they are tight so I would order a size up next time. He wore them one time since I bought them too soon I wouldn’t be eligible for an exchange.",1,0,14
Too narrow! I have a wide foot definitely not for me this pair of shoes aren’t.,1,0,14
NOT COMFORTABLE I prefer a good pair of sneakers untied than this tight fitting no support shoe.,1,0,14
"I ordered these shoes in black, size 13 (fulfilled by SoleConnect). While the shoes arrived quickly, they are nowhere near a size 13. My husband already owned these shoes so based on my pictures, you can see that the sizes are NOT the same. The grey ones with the white soles are the old pair; the black with black soles are the new pair. The new pair says size 13 and so does the box but they are clearly smaller. I’m assuming that the black ones must be a fake Adidas product. These are going back!",1,0,14
I have ordered Adidas shoes from in-store and have been satisfied. Once I received these in the mail I knew right away that they were not actual Adidas shoes. They are cheaply made and just crappy. I tried them on for the first time and tightened the laces and the lace loops ripped from the shoes. I did not even wear them for a run or a walk. I am disappointed that this stuff even exists in the marketplace. I hope to find some REAL Adidas shoes.,1,0,14
"These shoes are light and very comfortable for walking and light running. However, the bottom treads are not durable at all. The attached picture shows the significant wear that occurred after ~65 miles of outside walking over 35 days. The top portion has worn down enough that a shallow puddle will seep water into the shoe. These shoes will probably last longer if you do your walking on an indoor track or treadmill. However, pavement/asphalt/gravel, especially if warm, eats the soles up.",2,0,14
"The soles of these shoes are quite squishy. I am not sure how it happened, but the soles started to become permanently compressed on the inside heel. Soon the shoes started to wear unevenly in that direction. Before I knew it I would catch myself walking with my ankles collapsed in and started to feel Valgus knee pain. This was with a Dr. Shoals insert as well. I have never had this happen with any other shoes and I swapped these out with a pair of new balance with a harder rubber sole and the ankle collapse immediately went away. Also, there is no tongue to these shoes, and it was tight around the tops of my feet.

That said, I am 6'6"", about 275 pounds, and I workout a lot. Perhaps it was more my weight that caused the soles to compress and turn in more than it being a design flaw. But I would caution against these for anyone on the heavier side to avoid ankle and knee issues.",3,0,14
