review,star,label,link_idx
"I usually hike in my old running shoes, but was getting some foot pain ahead of a long overnight hike. I was back and forth between hiking boots or hiking shoes - and opted for these. I didn't like not feeling the ground beneath my feet with boots, or that clunky feeling that accompanies them.

I wear a 12 usually, and read the reviews to order them a 1/2 side up. The 12.5s are plenty big enough - they give my feet about a thumbs-worth of distance between my toes and the inside of the shoes. But they're definitely not too big - so I'd say they fit perfectly.

They are heavier than I expected, but they're sharp looking. Way more supportive than I would have predicted. Great grip too.

The only complaint is that the heel area seems a bit large. From the midfoot to the toes, these things are money. The heel just feels a little big. It didn't affect me much - you only notice it give up steep climbs. It didn't create uncomfortable rubbing, but I only took them out for about five miles.

Overall, I like them. Really affordable, sharp, and way more support than your average running shoe. So my foot feels better already. While I'm sure they're not as clunky as boots, they still carry some beef with them, and they have a wide heel area.",4,1,17
"They look cool to me, and fit good, maybe a little narrow, but that's normal for some brands, if you've worn Adidas before, you know how they are, Ive always liked the appearance of Adidas outdoor/trail hiking type shoes, and I finally got one, the only thing I dont like so far is the rubber toe guard I'll call it, it gets scuffed to easy and its seems permanent, it doesn't show that much on black but if it was white that would suck, the bottoms are made by Contenetal tire company, so that's kinda neat, there comfortable for long hours, they repel water very good, and dont find them hotter than other tennis shoes, it's more like a basketball shoe, than a jogging breathable shoe, so good for work especially if its wet or cold work, I've only wore them for a couple of months, so I cant speak on longevity, but usually brands like Adidas are long lasting, I think the regular price us a little high, but that's normal, I got lucky and found a great sale on my size only.",5,1,17
"If only the toe box wasn't so narrow, this would be a 5-star review! However, ...

I ordered Adidas Men's Terrex Ax3 low-rise Hiking Boots as a possible replacement candidate for my all-time favorite hiking shoes, Adidas Rockadias (see my review for the Rockadia 3) which are no longer made. I am really impressed with the build quality, the ""Continental"" grippy soles, the asymmetrical finger loops on the heels, the thick non-slip shoe laces, and on and on. I think I've found my replacements.

After a half-dozen day hikes wearing these shoes, I developed a blister under the callus on my right big toe. A huge painful blister. I do have somewhat wide feet. A D width is about perfect for me for most trail runners and hiking shoes. So, if you have narrow feet (A through C), these may have enough toe box room for you without adjusting the lacing.

However, I did adjust the tightness of the laces near the toes, and all seems well now.",4,1,17
"These are very comfy and have good grip. I was a bit nervous because I ordered these right before going camping/hiking, and historically I’ve needed to break in hiking shoes otherwise I’d end up with blisters and sore feet. But, I wore them and had no issues. Definitely recommend. Only other thing I’d like to mention - since they are low tops, they don’t really have good protection against ankle rolling, so if you are prone to that sort of thing or going to be hiking through rocky/difficult terrain, it might be worth considering a high top.",5,1,17
"I bought theses based off of reviews, boy was I wrong. I couldn’t even walk around the house without my feet hurting. These shoes run extremely narrow in the front and are lose in the back. Every step I took my front side of the foot rubbed, as for my heels, they would lift off from the shoes. Maybe I got a faulty pair but I haven’t had a lot of luck with shoes on Amazon.

I’m not even sure how to rate how the fit is for these shoes. If I had to rate them, it would be goofy.",1,0,17
"I initially bought these in an 11 and a half. I've got another pair of Adidas in that size that fit me. But I had to return them for an 11 which fit just fine. These Adidas took an unusually long time to break in and for a while they really hurt. That said, now that they are broken in, they feel great. I bought these to play disc golf and for backpacking and they work fantastic you're both activities. They are kind of heavy and I wouldn't use it for running but you want to hiking shoe to be kind of heavy. I played disc golf 2 to 3 times a week in these and ,,, they are holding up well. I also wear them to work about half the time. I especially like the Continental soul the Continental sole, which seems a little softer or off pavement use. Your mileage may vary. Cheers!",5,1,17
"Runs a little small, so ordering a half a size up may be advisable for some people. Shoes have great traction, but aren't the most comfortable.
Also, it's hardly even water resistant, my socks get wet regularly when handling hoses on the job. So if that's important for you then this isn't the one for you.",3,0,17
"Like others have said, Gore-Tex is NOT waterproof in the same way that a rubber rain boot is, but this is by design. If you look at any diagram of what Gore-Tex material is, you'll see that there is no impermeable layer. It's highly water resistant, but not some sort of barrier.

With that said, these shoes offer a good amount of water resistance, and the soles are pretty tough. I recently took a 400 mile road trip through Colorado and wore these on all of the hikes. They are no worse for wear, but your results may vary.

Overall, I like that they're one solid color so they blend in better with general workout clothes as well as hiking clothes. They fit as expected and have performed well on fishing trips, as well as easy to moderate difficulty hikes.",4,1,17
"I bought these specifically to go hiking in Colorado for a week. I’m not an avid, super hiker, just a husband and dad who carried our daughter on a backpack. Even with the added 25lbs, I experienced no discomfort.

Others noted these run small. I was a bit hesitant to purchase these shoes and I would agree, but ONLY with a few millimeters of variation. I wear 11 in my normal shoes, and bought 11 and wouldn’t change the size.

Overall I love the design, and they functioned as I expected. If I had to buy them again I would!",5,1,17
"I usually wear a mens 12-13. I ordered these in a 13. Turns out they are so narrow that I dont think they would have been wide enough, had I ordered them in a 15. Tried to wear them around the house, un-laced, on 3 different attempts and I was never able to make it past 2-3 minutes. Completely unwearable...and i apparently missed the return window by 1 day.",1,0,17
"I went on a 75degree incline up a mountain through rocks, traversed through slippery rocks, rivers, and miles of rock and debris, climbed walls of stone, and even went as far as ridding a horse with them. Good thing I bought these shoes because what would have been extremely hard to do was not only alleviated by comfort but also by the amount of grip it had.

this is the shoe to have during a very hard trail for someone who is far from being an expert at trailing.",5,1,17
"Probably the best hiking shoe I've had in over 5 yrs. Breaking them in wasnt bad. I walk on pavement and hike the hills and mtns of Montana with ease. Great traction and cushion. They really grip good on rocks and dirt. Going to buy a 2nd pair to keep for when I beat these ones up too bad to wear.
I wear a 12W or 13. These have a wider toe box with a narrow heel. Keeps your foot locked in place without slipping out when your traversing some steep hills.",5,1,17
"Negative: These shoes, as others have described, are not very comfortable. Stiff sole. Tight toe box. I would say I possibly needed to size up, but the heel slipped a little as well.
Positives: They do have good grip and seemed to be holding up well over aprox 50 miles of off road use.
I bought these because they were inexpensive but every time i wore them i got blisters.
I gave them away and bought something else.",3,0,17
"These are great casual day hiking shoes. Just came back from a sandy, rocky area, and they had great traction, with not a lot of effort (and it was HOT). Got them wet accidentally stepping in river, they were fine. And they're good looking...I'd like to find a similar pair for walking long distance on pavement or gravel, which would be a little less stiff, and a little less traction. They are a tad on the narrow/small size, so I had to return and order 1/2 size higher.",5,1,17
"I thought i had scored a great deal on these sturdy trail runners. For the most part they met expectations. They provide firm support, the tread is dependable and they are comfortable for long hikes in the terrain I frequent. But quality control was poor. The cloth lining around the opening of the shoe was shoddy material and is already worn through from normal use. I am extremely disappointed and discouraged with ADIDAS brand right now. I have worn nothing but their footwear for the past 5 years. This is my first encounter with shoddy material and workmanship.",3,0,17
"I love my Adidas AX2 but they’re wearing out. Figured I’d get these AX3s as a replacement. My US11.5 AX2s fit like they were custom made - and lasted forever! But the AX3s in US11.5 are easily 1/2 size small - look at them side-by-side and the difference is quite obvious. My AX2s were made in China and the AX3s are made in Vietnam; I have no idea if this has anything to do with the sizing mismatch.

I’m not sure what’s up with Adidas these days. Part of what I like about the brand beside durability is the true-to-size attribute throughout their line. A US11.5 Adidas shoe has ALWAYS been my size, back to when I played tennis in my trusty Adidas Barricades. Lately, you’ll see many comments about how they now run small.",1,0,17
"I am not sure what shape feet these shoes are supposed to fit, but it isn't mine. My feel feels like it is sitting more on top of the shoe than in the shoe if that makes sense. Like how it would feel if you put TWO insoles in your shoes.
The construction and material seem good, I like the way they look, I just wish they were not a strange shape causing excess heel lift. Will be returning.",2,0,17
"Light weight, pretty durable so far. Have used for about a month with almost daily rounds of disc golf, which is notoriously tough on shoes. I typically go through 3-4 pairs of high end hiking shoes a year. These after a month of use show minimal signs of ware. Only issue is/was discomfort when lacing them tight, they put a lot of pressure on the top of my foot, had to readjust regularly for the first week, or two. The issue has gone away now that the issues are broken in but they definitely caused some discomfort for a while.",4,1,17
"These shoes are very stiff, do not conform well to my feet, and wearing them occasionally for less than 2 months has worn out the material of the inner heel and tears up the heels of all my socks. They haven’t broken in, they’ve just broken down. Wouldn’t recommend.",1,0,17
"I was wearing these around the house and outside to break them in before their first hike. There I was... in my backyard replacing my propane tank on the grill when I completely failed to notice a hornets nest while unscrewing the tank. Apparently they don’t like me hanging around. I ran. I kid you not, I had to make a wide 180 degree turn to get in the front door and these shoes gripped my dog-dug-up grass to the rocky driveway to the wooden steps EVERY bit of the way. I am sting free and couldn’t be happier with these shoes!",5,1,17
"I got a 'used' pair for $40, but they still had the tags on them so I'm not complaining.

They looked a little weird out of the box, but when I put them on not only did they look good but they fit and felt great.

The only thing I have left to do is the test of time, my previous boots/shoes came undone 6mo later so I hope these stay together.",5,1,17
"Bought these Adidas hiking shoes in July after having several pairs of Merrills over the years that lasted very well. These seemed good, but came home after walk today 7 months later with a blister on my right heel. Checked and the padding on that heel had totally broken down causing my heel to rub against the hard back support piece. So, throwing these Adidas shoes away and shopping for other brand.",1,0,17
"Reviewing shoes is hard because everyone's feet are different so take this for what it’s worth:

First time out with them today. Did some Geocaching/hike for about 4 hours, nothing extreme. Planning on doing Mt. San Jacinto which peaks at 10,800 at the end of June and want to break these shoes in first.

Pros: seem to be built well, good traction, comfortable sole

Con: narrow toe box

Hoping it loosens up in the toe as the shoes break in. Will edit if needed",4,1,17
"Comfortable and support hell yes. But only 2 weeks life in these bad boys. Good price but not made to last. Great look too, a little sad.",2,0,17
I bought these as I was going on a trip to AZ and was going to hike around Sedona and the Grand Canyon. I hiked the Devil's Bridge trail in Sedona and the Bright Angel trail in the Grand Canyon and these were fairly stylish and very comfortable even after hours of hiking! To me they seemed to fit slightly large but I would say they're pretty close to size. My only complaint if you want to call it that was a lack of ankle support but these aren't boots and I knew that going into the purchase. I knew it was going to be hot out there and I didn't want something roasting my feet.,5,1,17
"Felt great at home. Then I got them on the trail. Wore them on day two. ""Didn't have time to pull them out of the bottom of my hiking pack for day 1"" Took them off after a couple hours on day 2. Never put them back on.

MAYBE it's my toes, but I put my steel toe boots back on for the remainder of the trip and my feet feel fine. If I had kept these on I am 100% sure my toes would be in tatters.

I had really high hopes for these because they felt great the day I tried them out for work.",2,0,17
"Bought these for my husband for Fathers Day and he loves them! He’s wanted a pair of hiking shoes for awhile but didn’t want anything too clunky or ugly, and these are PERFECT. Great traction and grip, extremely durable. We are in AZ so great on desert terrain; unsure of other terrains as we haven’t had the opportunity to go yet, but can only imagine they’d be great.",5,1,17
"I tried these one and while they seem good overall, the toe box is way too small. I tried my regular size and a half size up. For me the toe box was a deal breaker. Even the slightest movement of the toes was restricting.

I don't have large toes or anything. This design just wasn't for me. I ended up getting the Adidas Terrex Tracerocker instead.",3,0,17
"Absolutely fantastic hiking shoes. At first I was hesitant with how they felt around the heel, however they broke in fast. They have quickly became my favorite shoes. Just went to colorado hiking for a week and they performed better than expected. Great traction and light weight. Wore them for hours hiking and my feet felt great the whole time.",5,1,17
"This product is advertised as a hiking shoe, would expect that to mean high quality durable materials. In less than two months the linning has began to fall apart. Holes appearing in the material, no even where it would be particularly worn by use. Other materials seem to be fine, but the linning let's an otherwise nice product down",2,0,17
"Finding a one pair fits all to wear when coaching football seems impossible. Until you buy these shoes. No matter sun, rain, or hurricane conditions these shoes are perfect. Comfort is amazing, sizing is spot on, and they look great. Going to buy another pair or two and keep in the closet until they are needed. Would highly recommend buying these shoes!",5,1,17
"I bought these shoes to wear while playing disc golf. I needed a pair of shoes that got excellent wet grass traction and these sure do fit that bill. The grip tee pads, loose gravel and just about anything else really well. I also really like the arch support and they don't roll. I wear them every single time I disc golf now.",5,1,17
"Got these for hiking and hiking over rocks is so much easier. They grip so good I feel safe going down hill.

Are pretty water resistant. Just don't dip foot into water because water will get in through the top of the shoe.

Otherwise. Love these shoes. Got some for my mom to hike as well.",5,1,17
I usually blow through a pair of timberland hiking boots in 4 months but i have had these for 9 months and they are just starting to come apart in the front. I working in florida so its always really wet and hot. Im always getting them soaked then drying them on a shoe dryer. So i believe these shoes would last a normal person along time. Im currently buying another pair.,5,1,17
"So far they are holding out.
I work out on the Ramp at my airport and they are pretty good. Don’t have any issues with them and they have been holding on so far.
Haven’t tried them out in the winter weather since I work in the south but through out the rain and heat they have felt comfortable.",5,1,17
"Whoever said these are waterproof or even water resistant definitely never tried it to be true. Just a casual walk thru a park on wet grass from rain showers the night before my socks where very wet maybe 10 mins in. No puddles no small running water just very wet grass will ruin your day with these shoes. They fit great, feel grippy which is great but I was expecting some water resistance at the very least.",3,0,17
"Worn these shoes for about 5 months as work shoes through the summer. I both love and hate them. I love them because they have great support, were extremely comfortable, and I just like the look of them too.
Now the downsides... in only 5 month, as a work shoe, not hiking, the soles are almost entirely worn smooth, I dont even have to walk a whole lot, im an autoglass technician, so its just climbing all over cars and semi trucks.
The heel supports are now wearing through the inside of the heel, starting to dig into my achilles.
The price when I bought these was also $79usd and had prime delivery. And now that I need another pair, they have gone up 20 bucks plus 10 dollar shipping.

They are great shoes, for a short period of time. I've had worse made shoes for sure. But these still aren't made too well. Very good for one season though.",3,0,17
"Great sturdy shoes, fits great, I normally wear 9.5-10, size 10 was perfect.
The soles are sturdy and provide good support on rocky trails.
The soles protector is ""spiky"" and provides great grip.
Haven't tested eater resistantce yet- did not have a chance yet.

Overall: I would recommend it to a friend and would buy it again for light to average hiking trails",5,1,17
"This is the 9th different pair of shoes I have ordered and they have all been the same. Too narrow, no padding, uncomfortable. Very disappointed. I have plenty of 9 1/2 size shoes that fit perfectly. I believe the shoe manufacturers are no longer using American feet as a gauge for their shoes.",1,0,17
"For the most part it was a good shoe with good traction, good fit, but I went on my first hike and it was a normal trail without any obstacle about 4 miles loop, and the left shoe ripped near the ankle area. Like seriously I paid 80 dollars for these, I expect it to last a little longer than one hike and little more than 4 miles before it freaking rips! At first I was like whatever’s and take it on my second hike a few days later, about 5miles loop straightforward trail, and the other side ripped as well. Like wtf?! So disappointed at what they send out.... where is your quality support ! If this shoe can’t handle normal straightforward short hikes, how can you call this a hiking shoes? Come on adidas you are better than this! Waste my money..... hiked 9miles before it ripped...don’t buy just go for an actual reputable hiking outdoor brands",1,0,17
"I bought this shoe as a work shoe for both a restaurant and painting. Not to mention I spend a fair amount of time outdoors. So this shoe seemed liked a good all in one for me.
The shoes came in time as claimed and they fit perfectly. I’m a size 10 and they where about as true as you could get. I originally thought they were too narrow but after wearing them everyday I’m glad they are a little snug. Great support! They are perfect for my long serving shifts and comfortable on a ladder to paint as well as great for running trails. Amazing grip.
I’ve had these now for about 4 months and as you can see in the photo they have very little wear considering how much I wear these shoes.",5,1,17
They look good. But after only 6 weeks of use some of the material is wearing. These are not waterproof either.,2,0,17
"I love adidas, have for years. But these on the other hand, not so much. I only wore them once(and yes, I understand about ""you've got to break them in"") but Good Lord a new pair of shoes should inflict this much pain! Was literally like wearing a pair of wooden clogs. Roomie but painful. Had to return.",1,0,17
"I wanted waterproof hikers, the younger on these doesn’t have a seal to prevent your foot from getting wet. I have the damp socks to prove it. Also, the sole is very stiff, not exactly the ideal hiker when going long distances.",1,0,17
"I own 3 pairs of these shoes. They're awesome for Every day wear, or Hiking, walking, mountain climbing etc.

Basically any outdoor activity you could think of, these shoes are perfect for. I have a brand new pair tucked away in our survival kit, and an extra pair in the Truck. I love these shoes.

If you can find these for less than $100 snatch em up.",5,1,17
These are my first pair of hiking shoes and I have to say they were comfortable all day when I wore them on my hiking trip a week ago. The price wasn’t bad either as I saw some of the other prices of hiking shoes. I’m an Adidas fan anyway so it worked out. We hiked for a good 5 to 6 hours and my feet didn’t hurt at all. Sure I was exhausted after a hike on a very hot day but overall tho great shoes. They fit perfectly too.,5,1,17
"The shoe looks just like the online pictures, and it was perfect for my size (12 medium). It is easy to pull on and off. The lacing is well thought-out and efficient. I especially appreciate the angled pull tab. The fit is right in the middle of size 12 fits in my experience, and there's just enough support to be comfortable without noticing it. They seem to be at least as well-made as my old Adidas which they replace, and if I can get similar service, I will be very happy.",5,1,17
"These shoes were bought for work where I do construction half the week and they are holding up great 2 months later. It took a couple of hours to ""break in"" and even then it wasn't too bad. I will say that it doesn't feel like I'm walking on clouds but I also don't feel like I'm barefoot either. I've had some shoes that feel amazing at first but don't last and they are horrible on my feet after 3 months. These have keep a good even keel so far. It's a good shoe for hard workers and are tough on shoes but also still look stylish. I'll update 6 months down the road if they are still kicking.",5,1,17
"These shoes are almost perfect, but as other have said the heel is loose. They work all right for a couple hour hike. Wouldn't want to hike all day in them, and definitely wont be running in them. The grip is incredible, but unfortunately doesn't make up for the fit. Maybe order a half size down, and try them around the house - if the heel slips though I'd return them.",3,0,17
"when i walked it didnt feel right! Maybe i bought them for the wrong reason? but ive had adidas for 5 years now, and love them, but now i have to switch! after 2 different styles....maybe they are going a little cheaper now in the production, idk.....",3,0,17
"Just got them today and my little walk around the block was nice, I can't wait to hike with them as I walked over some stone tonight I could barely feel them. I got the black grey and orange style and I think they look great. The tread is awesome underneath",5,1,17
"I love these shoes, I use them primarily for work and hiking, they are sturdy and the sole has a strong rubber that protects my foot from sharp rocks or other objects that tennis shoes would not absorb well. They are a heavy shoe but that’s not a bad thing, they have held up well for 2 months now. Being a low profile shoe does mean you won’t have ankle support so keep that in mind.",5,1,17
Amazing shoe. Warm and sturdy. I rarely have shoes that fit and feel good right from the start but these did. Pretty water resistant. I wear In the rain and wet grass all the time. Great sole. Lots of traction and cleans out very well. Great walking or hiking shoe. Protects the bottom you foot and gives good support when walking on a really rocky trail.,5,1,17
"I bought a nice pair of regular hiking boots, but found them to be too heavy and clunky for the hiking that I do. I ordered these as a second pair and they are far more comfortable for shorter half-day hikes. They have awesome traction, even on wet rocks.",5,1,17
"I got my first pair of Terrex shoes at Costco and was blown away by how comfortable they were compared to regular running shoes. My feet are wide, and these accommodate the width better than running shoes, even expensive ones, supposedly wide ones. I liked them so much, that I bought this pair before the other ones wore out (I'm still wearing them, too). This is the newer model (I think the old ones were AX2), and they are just as nice.",5,1,17
These feel amazing on my feet since I do alot of walking at work just because I like to reach my step goal of 10k a day. Very comfy on my feet as well since I have wide feet and don't wanna have my toes packed into the shoe like sardines so they accommodate wide feet.,5,1,17
"I bought this 1/2 size larger than I usually do. The overall fit was fine but it pinched the toes. I should have returned them. The sole design also really collects dirt. Other than that, a nice shoe if you have a narrow foot.",2,0,17
"The shoes arrived and looked really nice upon inspection. I should have listened to other reviewers when they stated the heel was loose. After trying them on, my feet fit in them like a normal shoe, but the heel was surprisingly wide. When you walked, it felt as if your foot was going to come out of the shoe. The house shows I bought from Walmart literally for better than these lol

While they did look nice, and felt comfy while standing, they were just too loose on the heel. Not sure an average size persons foot could fill them out.

Amazon refunded them promptly and I decided to order some ASICS trail shoes and they fit perfectly.",2,0,17
Very disappointed. I have these same shoes in a different color and love them! These are the same size and model but crunch my toes.... was hoping they needed to break in or maybe it was my socks or something so I didn't send them back so my bad....,2,0,17
