review,star,label,link_idx
"These shoes I ordered were 1 of 4 different pairs / brands. With that being said they were the only off brand I bought. So these shoes are WORTH the low price. They are VERY comfortable, and also true to size. I wear these shoes almost daily and so far ( I've had them for about 2 weeks now) there my favorite. I live in Alaska and wear these on nice sunny days with a red & or Black sweat suit. I definitely recommend getting a pair. Also they come in a really little cool shoes bag that makes them different than the regular shoe box. This brand / style is the only one I've bought from this company, but I will definitely be buying shoes from them again. I wear size 12 and these fit perfect.",5,1,8
Mi hijo los ordenó y dice que le quedaron bien y que le gustan los zapatos y son cómodo para caminar y correr,4,1,8
"It is a comfortable shoe don""t expect too much though you get what you pay for. They are lightweight and been using them at the time I'm writing this about a month and i cant complain w i where them always everywhere. The only gripe I have is the shoestrings not long enough and that if you're a runner you might to break these in before you do any serious running including lacing the shoes.",5,1,8
"Very comfortable shoes to walk, run, jog, or to work in...I've already ordered 3 different pairs!! I use a pair for my Treadmill, a pair to do my chores in , and a pair to go out on the day in. I Love thst the shoes come with a string pull bag to carry around with you!! Nice!!",5,1,8
"I didn't realize until they arrived in a bag that they weren't from the major shoe company I thought they were produced by. Who knew that ""AIR' isn't trademarked by a certain large company? ;) My mistake, but they do seem comfy enough and will do the trick for the limited amount of wear I plan to put on them. Not bad for the price.",4,1,8
I love the look of this shoe. feels nice on the foot. the soles feel like plastic instead of rubber so they don't offer great traction. I feel as though I am about to slip when I'm wearing them. And I do use these for work. other than that the shoe is great,3,0,8
"Very comfortable but soles don’t last long. I got these in May and wore them a lot but only to work and the store. I’m in IT so I do a mix of sitting, standing, and walking around the office. I never did yard work, exercise, or anything else but the basics. The soles are already splitting on both pairs. It’s a shame, these are really comfortable albeit a slight bit tight. If you still get some of these and you teeter between 10.5/11 go with the 11 IMO, it was a bit tight for me but not painful.",2,0,8
Comfortable and nice fit. A little heavy by today's standards but I really couldn't complain UNTIL 5 months of 3-5 days a week wear and the bottoms of BOTH shoes spilt. Wear wasn't even that bad on either tread. They just split!! Very disappointing,2,0,8
I really liked the look of these shoes. They fit well but the bottoms were very cheap looking. It seemed to be a foam rubber with a plastic coating instead of a solid color rubber. I looked at a few reviews and saw photos of how quickly the bottoms of these shoes break down. Too bad because they looked nice otherwise. I actually returned these quickly and went to the Nike outlet store.,1,0,8
"Hey, for cheap shoes, these aren't bad! A little narrow, but they stretch a lil bit. But honestly, they're comfy and they look great. A lot like airmax at a quick glance. I wear airmax 17 daily and I needed some tennis shoes for work so I bought these; not much of a difference! These fit the bill perfectly. I'll be back with a one month review December 7th.",4,1,8
"These shoes are absolutely amazing. They're super comfortable and also very cheap. They feel very flexible. The shoes aren't too tight and not too loose either. They feel super comfy and natural. I tried them both for jogging and playing tennis and couldn't see any difference with the other branded shoes.. Amazing shoes, would definitely recommend.",5,1,8
" The shoes were comfortable but the air bubble in shoes was flat. I would not buy these shoes again.
You can tell that the plastic will not last during workouts.",2,0,8
I seached mens NIKE shoes..these pooped up...i got fooled ...these shoes are piece of crap off brand...very poor quality....did not think i would get something like this from Amazon....More like something that would come from Wish from China...But it was my fault .I got $10 shoes for $40.lol...,1,0,8
"Decent shoe, but the fit is a bit larger than true to size. Shoe is also heavy, especially in the heel. The sole seems to wear quickly and doesn’t have much tread. Even though ad says shoes work for tennis and running, that is not true. It’s not a good shoe for tennis or running.",2,0,8
"The shoes arrived as described. I loved the color and style, but were a little smaller than the 10.5 size that I wear. Probably would order a half size up for better comfort. I wore them to work, and half way through my shift I could feel my large toe rubbing against the inside.",3,0,8
"The view from Amazon shows Nike air max,
they are anything but, poorly made product that has not refunded me yet",1,0,8
when standing in these starting middle to the tip of the toes it is extremely soft. Good for around the house and walking but I would not run in these and surely wouldnt do squats. But over all it is a good value for the money spent. Does fit about a half size larger than Nike.,5,1,8
"I have bought this product for gifting to my nephew he loves it. Quote ""makes you feel like walking more super cushion underneath. Can't wait to play basketball this weekend. "" We love because it came with a black laced bag to place shoes inside looks super luxurious i love it feel super strong. No funky smell fast shipping. If you are looking for some new kicks with a bit of style guys this is it fits perfectly on feet for an affordable price. I definitely recommend I bought 2 different style pairs i don't regret it at all my nephew loves his new kicks. #SportsShoes #Perfectfit",5,1,8
Te hacen creer que es un producto de la marca Nike y simplemente llega una réplica,1,0,8
"Too small so I'm returning. I looked at the shoe to verify that it was the size I ordered but the American size isn't even printed on the shoe, just the EU and CH sizes but apparently it was supposed to be size 9.",1,0,8
Shoe fits well - seems well made - and it was very comfortable even on its first wearing (some new shoes can be stiff). I highly recommend.,5,1,8
"This is a case of you get what you pay for. They fit OK, but the soles are slippery when you walk, no support. Will not buy again.",1,0,8
"fit well and look good. i am using for tennis and although they might be great for walking we will see how they
hold up to a tennis court. to be determined?",4,1,8
"Nice lightweight, very comfortable, great work for working out. I bought them for my husband and he loves them, he said they are his most comfortable shoes he's had for working out in. I'd recommend.",4,1,8
I did not know what to expect on these shoes but I’m surprised that it looks great and wears very well. I’m over 200 lbs and looking at buying a new pair new color.,5,1,8
"Can't say I dislike anything, we'll see how they hold up.
shoes fit as expected, I wear a sz 10 & these fit good, you'll need some time for break-in, a day or two..
I wear them every day..",5,1,8
Muy lindo diseño y le resultaron muy prácticas y cómodas a mi sobrino que fue a quien se las regale !! Le encantaron y las usa para todo ocasión . Fácil de lavar,5,1,8
Its not name brand but its fits my budget. This Chinese Nike knockoff brand is lightweight and comfortable but dont know about the longjevity of the shoe.,4,1,8
"Not what I expected at all. When I seen the word air on the shoes I immediately expected Nike. Don't fool yourself, these are not Nike brand at all. The feel of the shoes is an immediate turn off. I returned these first chance.",1,0,8
Esthetically looks good. Lightweight but not structurally balanced. Material attached to sole allows to much tolerance which makes shoe list inwards. I am speaking from a runners perspective. Good price however.,2,0,8
"These were returned due to misleading categorization and my error in catching that. I specifically searched for ""Nike"" shoes and these were among the choices. I quickly glanced and saw ""Air"" and wrongly assumed by my search and familiar shoe markings, that I was buying what I intended. They arrived in an unfamiliar bag. That's when I realized there wasn't a Nike swoosh to be found. I then noticed the stitching was crooked. Thankfully I was able to return them at a nearby Kohl's store.",1,0,8
"The shoes are way too big. 3-4 size bigger than one will expect. Lost of money, or one has to wait for 2-3 years to wear them. Very frustrating…",1,0,8
This are very comfortable walking shoes. I walk a lot for my job and they feel very good on my feet. I'm just hoping they last long and continue feeling good.,5,1,8
"These are some everyday essentials for that comfort and to run around on errand day. They are light weight, fashionable and breathable. Great knock off version and material.",5,1,8
"The fit, look and comfort are great. I'm a big 300+lbs guy and I got them for walking and the gym. I am hard on shoes. So far, so good. Theyre comfortsble and the price is great too.",4,1,8
Purchased for a young one and could not really use the shoe. Fortunately the kid likes the look but complains about how stiff and uncomfortable for fast walking or running on a regular 400m track. Shoe feels cheap; now wonder if should have gone to a brand name outlet to spend $10 more and get a more decent shoe.,2,0,8
Thought these were Nike but was pleasantly surprised when I tried them on. Very comfortable and they look great!! I would buy this brand again.,5,1,8
"Great shoes at a great price. I use these at the gym and run with them occasionally, but also wear them out. Very comfortable. I am normally a size 11 and they fit true to size, for me. They are a little slick on the bottom, but that hasn't bothered me.",5,1,8
They look great they feel great just don't wear them. Very poor durability,2,0,8
"Estaba buscando unos tenis que fueran comodos para trabajar, encontre estos pero no estaba seguro si comprarlos, y me arriesgue. Cuando lo recibi quede sorprendido, se ven super bonitos, ligeros y los mas importante super comodos. No tiendo a comprar zapatos en linea porque soy un poco complicado pero puedo decir que estos me quedaron perfectos.",5,1,8
"Son muy bonitos pero pensé que se lo iba a sentir super suave, tal vez porque son nuevos. Lo compré para trotar",5,1,8
"I did not know this until I ware this but heel lift is too high enough to feel uncomfortable.
This may not be fit for running.

-Andrew A",2,0,8
"Horrible running shoes don't buy .
After 2 month using
I Have now issues with foot . Need to remove from Amazon asap",1,0,8
Not as expected....Heavier than expected....Hard sole giving no cushioning effect....Left foot toes started hurting badly after wearing these shoes for only a day...Being a veteran I feel no difference in wearing the military boots and this so called running pair of shoes.,3,0,8
"Really a very comfortable athletic shoe/sneaker for the money. Using them for work outs. Walking, etc. Can't beat the price. So tired of spending a couple hundred plus for a nice pair of sneakers.
We'll see how long they last but for the price I'll get my money's worth. To bad they're made in China. Couldn't ignore the price. So far, satisfied with this purchase.",4,1,8
"My boyfriend got these thinking they were Nike’s for some reason, he was a little disappointed.

But they seem like fine shoes! No problems except he didn’t read the listing lol",4,1,8
"I put the sneakers on they were light weight, comfortable and fit good. I will purchase another pair",5,1,8
"It’s comfortable for walking🚶‍♀️ .jogging.🏃‍♂️ But If it was a brand or name of the shoe, it would have been better.
this important",4,1,8
"I am not a big fan of buying shoes online because of the size issues but these shoes fit me exactly, I am a 9.5 and they are just right. For the money these shoes are great, comfortable out of the box, no need to break them in. I walk a lot at my job on hard floors and these are pretty nice shoes for that. Worth the money and they have a good look to them, I am a happy customer, thanks.",4,1,8
These are not mikes pay attention and don't go by the air on the side of the shoes,1,0,8
"These are supposed to be running shoes. They’re not. Stiff, narrow, very plasticy. I thought I’d give it a try because of the price but man, not worth it. I gave em away even afterwards. Plus is, they don’t look bad while they’re on.",2,0,8
"The bottom looks and feels cheap, bottom may not last a year? The outer shoe looks fantastic....",3,0,8
Omg these are trash,1,0,8
"Very narrow and slightly short! I wear a 10D and this barely fit. I tried to tie them tight enough to push my heel back, but it didn't help much. The sole appeared to wear on my first walk, so I returned them!
THANK YOU AMAZON FOR YOUR GREAT RETURN POLICY!!",1,0,8
"I really like the style and feel of the shoe, but I don't feel like these shoes are good for tennis. They're super comfortable and has a lot of cushion, but when you need to move laterally, the extra cushion makes it feel like you're going to roll your ankles. Great Great running, not for tennis.",2,0,8
I bought these as an extra pair of shoes to use for walking. The shoes are very comfortable to wear.,5,1,8
Both times I ordered size 9 W and both times they were delivered as narrow or regular. I use them for working out and they are very lightweight,3,0,8
The bubble popped in the left shoe so I sound like a dog's squeaky toy wherever I go. My feet hurt although I bought improved insoles. I walk a lot at work and I get blisters every night. I wish there was a readily available product for someone who walks 12-15 miles a day on concrete.,3,0,8
"This shoe is really comfortable but the problem I had with the shoes was that they were delivered in a bag instead of a box like most shoes are delivered in. I believe because they were in a bag, it cause the shoes to be smashed in at the large toe on both and it's a permanent dip in the shoes. I hope they start using boxes and protect to shoes soon.",2,0,8
Thought I was buying Nike air. Nope. Chinese junk low in comfort. look good though.,2,0,8
These are very comfortable to wear for working out. Walking. Very affordable.,5,1,8
These are junk. Last about 2 months so there's that. I wouldn't recommend anyone who wants to work or walk in these!!,1,0,8
I bought these for my son and not only are they very narrow the soles came came out the 2nd day. 3 weeks in and the entire bottom of the shoe tore open,2,0,8
"I was totally misled by this product and I’m disappointed with Amazon for allowing them to false advertise. I thought I was buying Nikes, to be very clear THESE ARE NOT NIKE’S!!!! I gave them the benefit of the doubt and tried them and they are uncomfortable and my feet were sore. I am returning them as they are complete garbage.",1,0,8
"I got these as a gift for my boyfriend he loves them as soon as he opened them he put them on right away he was patiently waiting for them looking out the door every 5 minutes and once he got him he was happy
. Finally he looks good lol",5,1,8
Hubby says this shoe was smaller than true size but is comfortable and nice looking.,4,1,8
I ordered these thinking I was getting a big discount on some actual authentic Nike Air Max shoes and realized my mistake almost immediately. I was going to return them upon receipt but when I saw how good they looked I decided to try them on and they were VERY comfortable. I'm considering purchasing some more in other colors.,4,1,8
Super comfortable these shoes. totally recommend it,5,1,8
Terrible. No support! Look nice but not a good shoe,1,0,8
"These shoes make my feet hurt a lot. My daughter picked some out and also said they are not comfortable to wear all day. They are nice looking and received many compliments, they just unfortunately hurt.",3,0,8
These shoes are so comfortable I bought 2 more pairs. Theyre great.,5,1,8
No me agrado material de baja calidad y la talla Muy angosta,3,0,8
Love the air cushion soles. Great for walking. Stylish,4,1,8
"So far so good, we will see how it goes.",4,1,8
"I was looking for nike airs, these are not them.",1,0,8
Very comfortable and colorful. My son enjoys these shoes,4,1,8
Best show ever. Really comfortable. Better than some Nike shoes that I have.,5,1,8
"Excelente producto, muy recomendable",5,1,8
These sneakers are super comfortable and a great bargain. I am ordering a second pair.,5,1,8
These are pretty dope for the price! Looks sleek as well and are actually comfortable. So pull the trigger and do it…cause I was the same as you.,5,1,8
The soles are too heavy feel like heavy work shoes. The appearance of the shoe is great.,2,0,8
"Total junk.... if you still choose to buy these shoes, you WILL regret it. I did - then quickly sent them back. The soles are made from HARD plastic.",1,0,8
Got these for my mom and she like the design but the make noise when you walk in them,1,0,8
"They seem a little too small in my opinion, they are for my son though, so I guess they are alright to him.",2,0,8
Looks nice in the puncture. Cheap looks in person. Haven't use it yet. Thinking of returning it,1,0,8
A gift for my other grandson 💙,5,1,8
Made my feet hurt unless you wear the laces really loose. Probably can’t run in these without discomfort.,3,0,8
"shoe is heavy with little depth inside shoe- you don't sink in, not much flex",2,0,8
I bought these shoes for my 7 year old he liked the colors and style. I liked the price and quality!,5,1,8
Did not measure up on width,3,0,8
The shoes is heavy and not soft at all,2,0,8
"Save your money, not worth it. Soles are plastic, very flimsy, had to return it..",1,0,8
"The shoe was perfect, it fits and feel great, my husband even like the color!",5,1,8
These shoes are really surprisingly comfortable for the price,5,1,8
"I really like to comfort fit of this pair, I ordered size 12 and they fit perfectly.",5,1,8
These are not what I thought they were. I thought they were actual Nike's. They should not pull up when you search for Nike's.,1,0,8
Not a very comfortable shoe to be a Air type of shoe. Wears more like a cheap shoe,3,0,8
Comfortable and lightweight+ I like the colors,5,1,8
Too big and heavy,1,0,8
"This "",wide"" didn't feel wide",4,1,8
"Nice looking shoes, color is great, I ordered the wrong size.",4,1,8
Lightweight like running and exercise,4,1,8
These fit as expected got exact size they are very comfortable.,5,1,8
I normally wear a shoe size 12 to 13. I got these shoes in a size 12 and they fit like a size 11 1/2. Just too small. The shoe is good quality for the price. I would consider buying them again if they had a 13. but since they do not I will go elsewhere.,4,1,8
I really like this walking shoe very comfortable good look for the price. I am very satisfied with them. The only thing I don't like is the tongue is to long. I am just wearing this shoe around the house and everyday use. I would buy them again.,4,1,8
This is a comfortable shoe! Nice sporty looking!,5,1,8
"HATE these shoes. Misleading, not Nike brand that I searched for. Never using Amazon again.",1,0,8
"Good color, fits well. Comfortable. Price is ok but compared to other name brands it's acceptable. Fit's like other 9.5/10 shoe brands on me. I will update the review when I break them more in and have any more feedback.",5,1,8
Very nice sneakers comfortable,5,1,8
"The shoes look nice but they're huge! I currently wear size 11 Nike shoes and these new ones have more than an inch of space at the toe. I look at the tag and the size is 11-12. That was not disclosed in the ad.
Thankfully, the return process was easy and I received a refund quickly.",3,0,8
My husband said they feel like clouds on your feet!,5,1,8
I bought these for my son and he said he loves the shoes!I bought these for my son and he said he loves the shoes,5,1,8
I love this shoe they very comfortable for working out and they light weight for walking. I just wish they had more colors I will definitely by them so I wouldn’t have to buy expensive shoes. It help with saving money,5,1,8
"buen precio, comodos para caminar.",5,1,8
"Worth the money for sure, not like some of the others.",4,1,8
A comfortable pair of shoes. I can't comment about the durability yet. They run big so order half size down.,4,1,8
 ruined after few uses,1,0,8
Perfect,5,1,8
Not nike off brand I've never heard of,1,0,8
Good looking running shoe for a good price. Can’t go wrong with this sneaker !,5,1,8
Comfy and light weight.,5,1,8
"Looks nice but so tight on my feet 🦶😒, uncomfortable",2,0,8
Excelentes Zapatos. Good Shoes!!,5,1,8
The shoes is more comfortable than expected. The weight of the shoe is great for travel.,5,1,8
Good shoe good price,5,1,8
Very comfortable,5,1,8
Size is off too tight. Not what I expected,1,0,8
Comfortable,4,1,8
"These bad boys are super lightweight and comfortable, almost like walking on a cloud. They also look great! Make sure you tighten down the strings though, otherwise the shoe itself is easily able to slide on and off.",5,1,8
Good but a little bit larg,3,0,8
Nice shoes bought matching for son and daughter and they both love them,5,1,8
Not a wide with,1,0,8
Assorted fabric coloring cool.,4,1,8
Buen color y buen material,5,1,8
Great product for the price.,4,1,8
Love them,5,1,8
"Working out, walking.",4,1,8
Surprisingly comfortable and stylish.,5,1,8
for me there is nothing to dislike,4,1,8
I asked for a wide width,1,0,8
Great shoe to workout or run in.,5,1,8
"Ordered these. Came quickly, good quality",5,1,8
"When I put them on, I felt uncomfortable. They lack cushion and provide little support at ball of foot. I ordered the 8.5 wide, but the shoe isn't wide enough, it feels kind of narrow. I guess we get what we pay for, $37.00 plus tax, and made in China.",2,0,8
My husband love these shoes he don’t run just wanted them just because so I ordered them he say they’re so comfortable and light feels like his feet is in heaven,5,1,8
It’s great and very comfortable to walk or run.,5,1,8
Very comfortable and way more cushion than I would have imagined... good purchase.. I really like these shoes. Very light weight and roomy..,5,1,8
They fit perfectly and he loves the design and color. He says they are comfortable as well. Such a great buy!,5,1,8
Great shoe,5,1,8
"i love the inserts for these shoes, very comfortable! i actually take them out and use them with other shoes. the only think i dislike about the shoes is that my feet move around and end up bunched up near top of the shoe. otherwise a decent buy.",4,1,8
"Everyone at my job has asked me where I got these shoes and if they are a brand name that starts with an N. These shoes are very comfy. I walk a lot at my job, and these shoes are holding up very well!!",5,1,8
Item was too small,5,1,8
Bought these for my uncle to wear to work because he’s always on his feet. He said they are really comfortable & he loves them.,5,1,8
Great shoe for the price,5,1,8
Love them!!!!,5,1,8
The real comfortable shoes and I like the way it look.,5,1,8
Don't take my word. Try them for yourself.,4,1,8
Very comfortable and great fit,5,1,8
Light comfortable,5,1,8
Fits true to size. Very comfortable to wear. A great alternative to other name brand athletic shoes costing a lot more.,4,1,8
Perfect just like nikes,5,1,8
"I've tried them on and they fit perfectly, will purchase another set of these real soon.",5,1,8
Bang for the buck.,5,1,8
The shoes I picked were blue and black. I don’t like returning items so I just kept them. Since I always giving things away this will be something I don’t mind parting with.,3,0,8
You get what you pay for.,3,0,8
Greatt buy,4,1,8
I like it fit well,1,0,8
"Comfortable, but probably won't last to long. Cheaply made but they are cheap shoes so I figured they would be. They fit good they are light weight so they will be good for running an working out. We will see how long they last.",3,0,8
They are not comfortable for walking! This shoe is for show not for exercise especially not walking!,1,0,8
"Great looking shoes, but it stop just there. 3 pairs I have ordered with different colors. Usually 1 month of wearing them, the air bubble start to squeak.
Very uncomfortable after few hours of wearing them.",1,0,8
I like the color green and black and a black pair I like the comfort that I feel in the shoe would love a pair in blue and orange if you have them overall she was well-made and I like them,4,1,8
Fit great and comfortable when working out or just walking around.,5,1,8
Christmas present,5,1,8
My boyfriend love the shoes . He said so much better and can walk and feel like nothing on his feet,5,1,8
Very light,4,1,8
Great pair of shoes. Well made. My grandson loves them.,5,1,8
Shoes run small.,3,0,8
"Great size as presented. Comfort,looks,style.",4,1,8
"Perfect order was extremely impressed with the level of packaging and the quickness in which it arrived.

Not to mention the shoes and the jacket choice look amazing. Will order from here again.",5,1,8
Nice shoe's Love it,5,1,8
"Comfortable fit ,light weight& I have fibromyalgia, I need to be able to move my feet in my shoes. They didn’t hurt during & after wearing for 5hours. Thank You",4,1,8
"me gustaron mucho, muy bonitos, muy comodos",5,1,8
likefit,5,1,8
You'll need to buy that dr. Scholl's for them and after 3 months the paint will start coming off em,1,0,8
these sneaker are very uncomfortable,1,0,8
Great comfy shoes,5,1,8
"Very comfortable, soft",4,1,8
Excelente,5,1,8
Bought these for my 11 year old. They are comfortable but the fabric is thick and heavy. They take forever to dry when he gets in wet grass. They stunk horribly within the first week.,3,0,8
Love the look and how it feels on my feet,5,1,8
Very comfortable and not too expensive!,5,1,8
Could have used a little more width,5,1,8
So far they're good shoes.. very comfortable. They're comparable to the $90 Nike Tourch shoes that I got. I use them mostly for work because I am walking/standing on solid concrete all day and my feet hurt. These help with that tremendously,4,1,8
Very comfortable,5,1,8
"It's a tad tight in the middle at first but simply needed some breaking in, one wear. The product is just as shown and my son completely loves them",5,1,8
Shoe is uncomfortable it’s poorly made. Has no grip on the floor. I would not buy again,2,0,8
"Add was a little misleading. I typed Nike Air Men’s shoes and this shoe popped up. Because it said Air I assumed they were Nike Air. Unfortunately, they were misleading and a generic brand.",2,0,8
"There is nothing negative to say about this sneaker!
Starting with the price it is ALL 5 STARS",5,1,8
was to narrow,1,0,8
"Very nice shoes, they fit perfect and are very comfortable.",5,1,8
My husband love the fit and the quality of the shoe and the order arrived in only 2 days,5,1,8
"Lightweight. Very comfortable. We’ll see how they hold up, but happy for now.",5,1,8
Very comfortable,5,1,8
Though the were a different brand but I loved them anyway!!! Was very pleased and they fit perfectly...A+,5,1,8
"Like: price
Dislike: comfort walking",1,0,8
love it,5,1,8
I like,5,1,8
Brought as a gift my husband loves them,5,1,8
Great shoe haven’t had it very long plan to use it to work out and go sailing. Color just as I expected. Fit as expected. Very comfortable and stylish.,5,1,8
Very nice,5,1,8
It fits but a little small,5,1,8
Its a good product ive been using this for almost 2 months now and the shoes still good i recommend this to yall👍👍🔥🔥,5,1,8
"These are very cheap, poorly made shoes. I suppose for the price they are serviceable but do not seem like they would last long. I returned mine",2,0,8
Love them,5,1,8
This shoe is not what was expected. Not comfortable. Want to return,1,0,8
I like everything about this products .,5,1,8
Not what I thought. But I'm stuck with them now.,1,0,8
Great Colors,5,1,8
These shoes fit great. Plus look good too.,5,1,8
I use this shoe for everything from tennis to everyday wear. This is my third pair.,5,1,8
I like this,5,1,8
"Loved the design and fit. Disliked the comfort of the sole. I’m 240 lbs. I might be too heavy. I’m also on my feet quite a bit. I love the look, but not an all day shoe.",3,0,8
My husband loves the shoes 👟 it fit great and he say they very comfortable.,5,1,8
Awesome,5,1,8
Fast shipping. As described. Good fit.,5,1,8
"I love these, they're very comfy and very fashionable. Easy to keep clean and give me a nice nostalgia factor with the color scheme. Perfect for athletic activities.",5,1,8
Shoes were really tight around toe area and soles marked up my carpeted floor mat.,1,0,8
Just what I wanted,5,1,8
Feel great,5,1,8
"Excelente, me encanto es tennis, justo lo que queria...!!! o mas bien mucho mejor de lo que pensaba...!!!",5,1,8
The shoe's look and comfort is awesome they are just a little too big. I like the shoes but they were only available in mens. That's why I think they were a little bit too big.,3,0,8
I was looking for a morning run shoes and got this shoes but they are so comfortable that I used them over the whole day. These are lightweight shoes that save a lot of energy during the day.,5,1,8
Night then for my fiance and he loves them. He's a JCO and is on his feet for 14+ hours a day. He's super happy with these shoes.,4,1,8
"Got them a few days ago and I dont regret it. They fit really good, look dope when wearing them and are super comfortable. Great shoes for the price paid. Will be buying more in different colors.",5,1,8
Light weight but design allows shoe to become weaker on one side(right),2,0,8
Muy buen calzado. Excelente relación precio calidad,4,1,8
I wear a nine in women's and bought me a seven these and they fit well. I got them to work in so I will come back and update review after wearing them all day. Shipping was great,4,1,8
The shoes were a little hard in the sole. Not quite as cushy as I like but otherwise a good shoe,5,1,8
Great fit!,5,1,8
I bought the shoe for jogging but it doesn’t give enough support to jog. The shoe is for a light stroll through the mall! Not satisfied with this product!,1,0,8
Me agrado que es muy cómoda y bonita,5,1,8
"Lindas, frescas y muy comodas",4,1,8
Bonitos y confortables,5,1,8
Won't know until I've worn them for a while,4,1,8
Great price. Fast delivery. Comfortable.,5,1,8
Soles are slippery,2,0,8
"The shoe didn't fit well, I ordered wide and I don't believe they are a wide fit.",2,0,8
"Comfortable for walking or normal wear. Heel slips out in the back of shoe easy, so light and soft material easy to slide heel out but still comfortable. And I walk every where I go!!",4,1,8
Perfect...,5,1,8
They seem to run a little small. Would suggest you buy half size larger then normal. But other then that a great shoe . I'm very happy with,5,1,8
"Solo que cuando lo compre lo quería negro y el color que se muestra aparentan ser negro.

Pero lo demás me quedo Excelente.",5,1,8
Super cute and comfortable 😍 right size ☺️ LOVE THEM ❤️,5,1,8
"Light weight, great for walking, fits perfectly.",5,1,8
They are great,5,1,8
Muy bonitos igual como se mira en la foto cómodos los recomiendo 100%,5,1,8
Shoes are not confortable the cost is high for what you get spend a little more and get some nikes instead,1,0,8
Need a pair of shoes to work out in,5,1,8
"True to size very comfortable, nice looking teenage son liked them light weight.",5,1,8
Very comfortable and very reasonably priced!,5,1,8
"These are NOT Nike shoes! Their just a cheap tennis shoe, waste of money",1,0,8
"I bought three pairs
The pricing is very good
Very very comfortable",5,1,8
I love this sneaker and it fit great,4,1,8
Fits good very comfortable. Little heavier than expected. Like a lot real cool looking,5,1,8
Not sure how long these will hold up,3,0,8
Very comfortable and springy. Nice!!,4,1,8
It just great running shoes for great price.,5,1,8
Price and fit,5,1,8
"This shoe is very comfortable, I’m on my second pair!!!",5,1,8
"Cool style and color , lightweight comfortable .",4,1,8
Very deceptive AIR not Nike,1,0,8
Just the fit I needed. I will not hesitate to recommend this sneakers to anyone who are looking for a pair,5,1,8
Soles are plastic and have no grip. Would not buy again.,1,0,8
Excelente,5,1,8
Very descriptive. Thought they were NIKE'S. They are NOT NIKE SHOES.,1,0,8
Great sneakers,4,1,8
I order this product used it a day today. but it's not worth it. got running in just 6 months. please don't go over this cheap price.,1,0,8
Like them a lot. Real comfortable,5,1,8
"Designed for avg comfort or simply doing free weights or anything of the sort.
I would not recommend for any active sport like running or tennis",3,0,8
