review,star,label,link_idx
"Super uncomfortable. Shoes bend stiffly to crush top of toes on each step
No give
No comfort
Had to give them away after one wearing",1,0,23
I’ve had these shoes for a month and they’re coming apart. My last Adidas lasted me 7 years. The glue on the bottom sole seems to be nonexistent. The pair that I got are junk.,1,0,23
The shoes look great but after only a week of wearing the soles were poking through foot pad... making them unbearable to wear...,1,0,23
Pulled the shoes out only to discover they had already been been worn by someone! The souls had dirt stuck in them.,1,0,23
"Shoes were already creased, box was damaged and came wrapped in a rubber band to keep the box from flopping open.",1,0,23
"Terrible fitting sole, like walking on concrete barefooted",1,0,23
"Good looking, but noisey and creases easily",3,0,23
My son didnt like it. They took a restocking fee of $32.50,1,0,23
Wore for 20 minutes and then bottom completely fell apart. Like the entire sole separated from the top part of the shoe on the right shoe.,1,0,23
"Soles aren't stitched on, just glued, came off within two months of not even daily wear. No wet or cold weather. Not worth the money.",1,0,23
These are the narrowest shoes I have ever tried to put on. Unless your foot is very skinny I would not recommend them,1,0,23
"they're an inch too long, quality but wrong sized",2,0,23
Shoe was too narrow for my feet,2,0,23
Bonito pero muy pequeño.,3,0,23
My father loved them.,3,0,23
"Soles a little clunky , f8nish a little ashy!! But they are wearable",3,0,23
Nice shoes. Just not right size,3,0,23
Very uncomfortable,1,0,23
"These are knockoffs of the real shoe. You can find the real one on adidas website, Hoops 2.0. Mid. The pictures reveal some differences that are noticeable.",1,0,23
The box was torn up badly the outter bag ripped open it was handled poorly during delivery and shoes were stained . I had to scrub the stain off the side of the shoe,1,0,23
The box came really damaged and the shoes don’t seem to be brand new they had creases already.,3,0,23
I can’t figure out if these are cheap knock offs or legit adidas shoes? They are nice but come in an unmarked box. The insoles are weird. Like too much in the arch. Different than standard shoes from a store. I’m undecided,3,0,23
"I have ordered these shoes for two reasons, 1) the price is cheap “ I paid $42” including everything
2) the color matches an adidas jacket I have “ olive green “
It arrived on time, I had to return it and exchange it for a smaller size because it was too large.
Lots of customers had the same problem.
The seller needs to add at the description that customers should order a smaller size than their size.
Another there is no “ made label” I don’t know where these adidas are made, I am not even sure whether they are original adidas or not
Overall, they are okay for the price. They are not very comfortable.",3,0,23
I wear a 9.5 Addidas samba so I ordered these in 9.5. There’s a good inch between my toe and the front of the shoe. I like the style and love the color I picked but they are just way to big. Based on the size it seems I’ll have to order them in 8.5.,3,0,23
These are not solar red as advertised. They are construction vest orange. Ugly,2,0,23
Normally I get the men's size because they are wider than the women's. The men's is very narrow both sides of my flat feet are hanging over the side of the shoe. Ashame cause they are a good looking sneaker,3,0,23
"These look pretty cool, very stylish. But they are not good for running, they are also thinner than most shoes on the sides so they could be uncomfortable.",3,0,23
They’re very cheap feeling and not comfortable.,1,0,23
Fit,3,0,23
Not comfortable at all,2,0,23
..,2,0,23
Please read,2,0,23
Not much cushion or support in the insoles. I would not purchase again.,2,0,23
"Buen día, al recibir el producto y proceder a destaparlo, la caja viene totalmente destruida, pero los zapatos vienen en buen estado, lo malo es que me quedaron demasiado grandes, la guía de tallas no es muy precisa",3,0,23
"The color of the original does not match the photo.
I wore the adidas originals x_plr of the same size 10.5 US but these turned out to be larger than the size.",1,0,23
These sneakers look blue in the picture the sneakers I received look purplish. :(,1,0,23
fake and way too big,1,0,23
"After wearing these uncomfortable shoes from hell for a week, I developed foot pain on the outside. I still have pain two weeks after throwing them in the trash. My son received the same shoe, but a smaller size, and it took him two weeks to develop the same foot pain. He's been limping around for a week after tossing his. I can honestly say that these are the worst shoes I've ever worn, and I'm very upset that I'm still feeling pain as these shoes continue to magically stab my foot from the landfill to which I banished them.

Are these actually Adidas shoes or a knockoff? Maybe they asked Amazon to get rid of them, but they should feel bad about taking advantage of cheapskates like me.",1,0,23
"The shoe looks good, but I had to double check that I hadn't ordered a size 15 wide by mistake. The last 2 pairs of size 14 Adidas I tried were all really big. That has not been the case for me in the past..",3,0,23
"These are good for jogging, but I would not get these for trail running. Not the right sole, too soft for trails. Not enough support for uneven terrain.",3,0,23
"The style was nice, but the shoe itself has a large footprint. I have a small foot, and it was simply was too big for my taste.",3,0,23
"No es lo que yo esperaba en comodidad, es un clon del original Adidas, hagan la comparación, no lo recomiendo, me arrepiento de haberlo comprado, no es muy cómodo.",1,0,23
These are complete trash. Just bought less than 2 months ago and they have come apart. It seems like they are sown in when in reality they are glued. I tried to fix by putting a pin but wish I didn’t buy them.,1,0,23
"They're comfortable and fit as expected, but they separated the first time I wore them. They can be repaired, but that's pretty poor quality.",1,0,23
My husband wore his shoes out on the boat and came back to find his shoes had shrank 3 sizes and bowed up on both sides. Very dissatisfied with product,1,0,23
"I have been purchasing this style of Adidas slides from stores, for numerous years. The last pair were made in Italy, and were consistent in quality with those previously purchased. This latest purchase was the first time I have acquired them on line. These were made in China and are clearly made of lesser quality materials. They are much less weighty, and as such are less comfortable, and do not provide the cushion support of those purchased in stores. Being lighter in weight might be perceived as a benefit, but not at the expense of losing the support of a more quality made slide that carries the Adidas brand name. Price was not an advantage in this purchase either. While there are more costly slides available, the price to value ratio of those, are no better than these. Questionable also if P/V of these is a reason to purchase them.",3,0,23
"I wasn't looking for much. Just something to put on my feet that wasn't terribly uncomfortable when walking in the garage. At $13.00 the price was right, but the quality was somehow worse than I knew was possible. I'm not even sure if these contain rubber. It feels like plastic, and there is no give when you're foot is in it. Also they were a bit tight even though I ordered my usual size.

Really not sure how they messed this one up. If you're looking for something casual to wear out and about, keep looking. If you're looking for something for the shower or to take out the garbage that you don't mind losing at some point, honestly, just go hit up a Marshall's or Walmart. I bought some basic Adidas slippers for around the same price, and the difference in quality is crazy.",1,0,23
"When these were first made available in the U.S. (1980s) they were all the rage with my fellow athletes. They were super comfortable and extremely durable. You could spend all day in them! Now they're just cheap plastic, not the denser, more ""rubbery"" feel of the old models. The arch support is so high that they actually hurt my arches to wear them. The old ones also used to have a thin, cloth liner under the strap that made them extremely comfortable to wear. That's gone now. I wore these out to run errands for about 2 hours and only walked in and out of a few stores. The strap dug into the top of my foot so badly that I couldn't wear any shoes for three days. This used to be the most comfortable slipper on the planet. Now it feels like just another piece of cheap, Chinese junk.",1,0,23
"Update: I would give these negative stars if I could. I ordered a replacement and they sent me the same ones. The most frustrating thing is that I have adidas shoes with Cloudfoam in them and they’re so comfortable, so why can’t they get these right?

These are falsely advertised. I bought these because a friend of mine has the adidas slides with the Cloudfoam footbed and they are super comfortable. These are NOT Cloudfoam, even though it clearly says they are in the description. These are hard rubber and are very uncomfortable. You’re better off with cheap flip flops from a convenience store.",1,0,23
"These shoes are very comfortable on the feet. When I first tried them on they felt super nice and I was excited to wear them around the house. They are, however very small.

I wear a women's size 11, which I ordered, but I couldn't fit my foot into them. My feet are wide, so it happens sometimes. No big deal. I ordered the men's instead since they're always wider. My size is a men's 9. But I got a 10 just in case. Too big is better than too small. Except nope. Still too small. I could fit my foot in, but it was almost painfully snug and the back lined up exactly with my heel.

Because of non Amazon related delivery issues it was such a bother to just get the darn shoes that I decided it wasn't worth returning again. I'd just keep wearing them and see if they stretch out. Fortunately they did. They also mold to fit your foot after a little while. So they're very comfy.

But only if you wear them for a little while. Bumping around my house is no issue, but I live in a large apartment complex in the way back. Nowhere near the mailbox. I've worn them to check the mail a few times and by the time I get back, my feet and calves hurt. This has never been an issue before, and I wear flat sandals or flip flops for everything.

Additionally, these shoes squeak. On my way back from the mailbox I always annoy myself with the sound of the shoes squeaking. And that's just from a little bit of foot sweat. I can't imagine how awful they'd sound if I actually wore them in the shower as intended.

Overall, I don't hate them because they are comfy to wear around the house. But when they specified shower shoes, they weren't freaking kidding! These are NOT meant for wearing out!",3,0,23
"I ordered this product for my husband size 11. I remember clicking on the right size. When it arrived it was size 8. I thought ok maybe i messed up, let me reorder size 11. I clicked on size 11 go to check out, and of course i pay attention this time. It shows size 8, so pay attention it defoults to size 8. They are nice shoes, i will keep them for myself they fit perfectly womens size 9. My husband realy wanted them, he is going to be upset when he gets home and finds out what happened. Was really looking forward to getting them.",1,0,23
"These are ok to keep in your gym locker for shower after workouts/ Better to buy the originals, made with actual rubber, for gym, shower, indoor and outdoor use. The extra few dollars will be worth it. I've always used the originals but thought this time I'd try the Comforts. Actually they're not very comfortable, feel cheap so I gave these only three stars. The sole material is poly-something. I realize the material used is necessary to reduce the cost. The originals are made with actual rubber material for better wear, versatility, and are a much more comfortable fit and feel.",3,0,23
"I bought a pair of these at a brick-and-mortar store and LOVED them so much I wanted a 2nd pair. Shortly after, I ordered these from Amazon but the product is much different (and inferior). First of all the size 10 I got I can't fit my foot into and I have average width feet (not wide). Second, the sole material is a harder, shinny plastic rather than the soft-to-the-touch material that made the 1st pair so comfortable. The only conclusion I can make is that these are fake.",1,0,23
"We do not believe these are actually ADIDAS. They are hard plastic with no bend. There is no padding at all. It's as if they attended to shape it like a foot, but it does not fit a real foot. It does not look well put together, like they are already about to break.

These cost us $25, which was a bit of a splurge for sliders, because it's a Christmas gift for my son. But my husband's $12 sliders are much more comfortable. We compared them to my daughter's ADIDAS sliders, and they are so far off, it's just not possible these are real. They are so uncomfortable, we wouldn't want to keep them even if they were $5. But 25?",1,0,23
I like Adidas but dislike these shoes. I have disgusting roommates so I got these to wear in the shower. They fit width and length wise but have an extreme arch. Admittedly I have very flat feet but never in 40 years have I worn shoes with such an arch that my feet felt like they were being ripped apart. For the purpose of showering for 10mins they are bearable but I had planned on using them around the lake too which I definitely can't do due to major pain caused by the arch. For that reason I gave them 2 stars instead of 1 because they do work in the shower for short periods. Its as fair as I can be for as uncomfortable as they are.,2,0,23
"These thin out in the toe area making them uncomfortable to walk in. You end up adding a lot more weight on your toes since they are sloped that way and are a lot less comfortable than my nike slides. The contouring also is a bit too steep so it feels awkward as soon as you put them on, especially since the material isn't that soft. I'd recommend getting a different pair that doesn't thin out in the toe area.",2,0,23
I have another pair in pink and love them but this pair is so scratchy on the top of my right foot and it hurts! It’s definitely the thread used at the very edge on the underside of the shoe closest to the ankle. I thought they needed to be broken in but that’s definitely not the case. I had to put a bandaid on the underside so help with the issue but that doesn’t look good at all. Not sure why the other pair had no issues but these do.,2,0,23
"The entire thing is made from this soft foam which makes it really comfy. The problem? The adidas logo cut into the heel portion of the foot, because of how it's cut, that part feels like it digs into your foot. It's noticeable right off the bat, even through socks, and quite irritating after a few minutes of walking. That being the case, this might all be a matter of the break-in period, which might go away after some time, but right out of the box is this slight digging problem that's small but noticeable problem. Will update after some time with them.

Edit: Break-in period over, problem still persists. After a full day, I found a backwards imprint of the addias logo on my foot, making me feel like I've been branded by the company. Not a daily sandal",3,0,23
"Worst quality ever. I took a shower and worn them, in less than a day the sides started coming off. One day later it’s completely off only attached with a very thin layer of rubber. Photos show the second day. I would not recommend. Either it’s fake or just super low quality. Get the Aqua version not this shower one for better quality and comfort",1,0,23
"I've had better sandals from a dollar store. I wonder if they are even authentic Adidas product as they are so cheaply fashioned and not anywhere close to a size 10 men's. (The strap going across is so tight, and I still cannot get my toes all the way under it - these are clearly women's sizes or children). I don't normally review products but I had to warn others. I searched by highest rated product when buying and man they are doing something fishy to have such good reviews. Even the sizing issue aside, the actual material is like plastic and feels like they just took some hardened packing foam and put a strap across it (and were so cheap they used an inch less of the strap to save even more money). I figuratively shot myself in the foot buying these instead of my normal brand because they went up in price. I adidas this to myself - don't adidas this to you - do not buy!",2,0,23
These slippers are not the most comfortable things you can buy. The material used to make them is kind of hard and you can feel the pressure from the surface you’re walking on transmitted through the slipper to the bottom of your feet. The support from the sole is almost missing. The fit of these slippers is also quite tight (small) and I would recommend that people with wider feet should go for a size larger than they usually wear.,2,0,23
"I purchased this exact style over a year-and-a-half ago from Amazon and they were very good quality: the edges were finished and secure and upper and footbed nicely molded. They were super comfy and have held up pretty well, but after 1.5 years they've loosened up a bit. I thought I would buy a second pair, since I knew the style and my size it would be a no-brainer.

When I first took these out of the package I was certain that I had gotten fakes from a third-party seller. But I checked, and the seller was Amazon.com. The quality is horrendous. The foam edges don't seem like they were finished at all and the entire upper is bent all over the place at odd angles.

I don't know what to make of this. Since I don't think it's likely Amazon as a seller would be selling fakes , the only thing I can conclude is either Amazon is selling defective merchandise, or Adidas quality control has gotten way downhill.",1,0,23
I initially purchased a size 10 which is my normal size but when they arrived and I tried them on I couldn't wear them all the way because of the super narrow shape. So I returned that pair and ordered a size up. When the size 11 pair came in and I tried them on I was able to fit my feet in them but it was still very restricting. I tried walking in them and it's very uncomfortable. It's a shame too since I love the look of them. These particular sandals are only meant to be worn by narrow feet :(,1,0,23
"I liked the price. I liked the stripes. That’s all.

Went to daughter’s swim meet today with my new “comfy” kicks. Pffft. My a$$! These Men’s size 10 Adidas Sliders are GARBAGE. The top of my right foot now has a cut on it from some sharp portion in the shoe. The right one didn’t stay on for some reason as well. The left one’s arch is like the stinking St. Louis bridge! I don’t know what human foot it is made for. Perhaps a chimpanzee. I’ve seen their arches. Pretty wild. My pinky toe on my left foot has a blister as well. Run a bit small too.

I just don’t have anything super nice to say about them. Just don’t get them.",1,0,23
"I ordered 1 size larger. They were long enough but they are extremely narrow and neither my husband or I can wear them. They are so tight just trying them on they rubbed badly on top of my toes and my out foot just below the pinky toe in bunion region. I don’t have a bunion but it felt like I did after I wore them a couple minutes. Within around 10 minutes I had to take them off because my feet hurt so badly. They do have a very nice arch support, especially from sandals/slip ons. My husband tried wearing them a couple hours in honors he could stretch them out for me. It didn’t work, so he suffered for me. It must be love lol. If you have very narrow feet then these would probably work but not for Normal or slightly wider feet. I would do an adjustable in those instances. Feeling let down because I really like them!!!!!",1,0,23
Order a size up they are not authentic adidas slides. ( I didn’t know hubby told me when they arrived) They tore up within a week of wearing. I bought them for my husband to put on after he is done working so his work boots can stay in his truck. I do not recommend.,1,0,23
"I ordered this shoe for my 11 y.o. I started with a size 6, children's. Then, a men's size 7, followed by a men's size 8. They were ALL the SAME SIZE. None of them fit! Thank goodness a major warehouse store got a very similar Adidas shoe in at the time we were trying to find a shoe to fit. I had to return the size 6, 7, & 8 to Amazon. The warehouse store had an Adidas size 8 that were just a smidgen too big, so we kept that pair. Yet the size 8 from Amazon was too small. I have no idea what is going on with the sizing of this Amazon shoe.",1,0,23
"These run a little shorter than true-to-size. The band across the top of the foot is a little tight as well. If you are right at the cusp of your size, size up.

Lots of arch support. Even toe support so you have something to grip your toes on so it doesn’t easily slide off your feet. Very spongy. Almost too spongy to walk in, but they’re comfortable.",3,0,23
"These sandals run way small and they are made for narrow feet. My feet aren’t even wide or at least I never buy wide shoes. My foot doesn’t fit comfortably in these sandals because it does not go all the way in because of the design. As far as size goes, I ordered a pair at my normal size and they were too small. I then ordered another pair a size up and they were also too small. I’d recommend buying two sizes up IF you’re going to buy at all. My overall recommendation would be to find other sandals.",1,0,23
"I can’t count the number of shoes I have owned… This is among the worst fitting… Oddest feel I have had—HORRIBLE IMO
It fits and yet feels small all around
Strangest feeling arch… That makes standing and walking feel as if you’ve got some thing under you in the wrong place
Definitely would not recommend and just can’t be bothered returning… How do you not get something like this right? The arch is just too far forward I think IMO did I say uncomfortable? IMO",1,0,23
"These aren't very comfortable. They have a scratchy irritating feel to the fabric part by the toes. Not a good quality for being Adidas. Wouldn't suggest. Thought they would break in, but now it's to late to return.",2,0,23
"These sandals have one of the largest arches I've ever seen. The description is accurate when it says 0-3 inches in terms of platform height. The top of the arch is literally about 3 inches higher than the surrounding sandal. Thanks to this giant arch, the sandal was both slightly too long for my foot and MUCH too narrow to actually insert the foot under the strap.
Honestly, these are the strangest shaped pieces of footwear I've ever encountered and I'd strongly recommend not trying them unless you know you have a strange shaped foot.",1,0,23
I have a few of the Cloudfoam shoes from Adidas and they are all super comfortable and amazing to wear for all day use....these not so much. They seem just as hard as a cheap plastic sandal.,3,0,23
"Don't waste your money, these are cheaply made and don't hold up. I've never had this experience with adidas slides before so I am deeply disappointed they started coming apart within a few months after they arrived. I bought them at the end of April and the strap started pulling away from the sides a few weeks ago. I usually only wear them around the house and occasionally outside when I'm running a quick errand. Other than falling apart, I will say the shoe fit is true to size and they were fairly comfortable and somewhat supportive, but what difference does that make if they only last 2 or 3 months. So sad 😞",1,0,23
Worn these slides 6 times in the month and a half. Walking to my mail box and the top of the slide became unglued and is unwearable. I’ve worn these slides from adidas for 20 + years and they usually last 1-3 years depending on how much I wear them. Been on hold with Amazon for 45 minutes and they are seeing what they can do to process a return or send me a replacement. The customer service representative gave me 3 options. 1) 20% restocking fee 2) contact seller and ask them to process a replacement or credit. 3) return item for a replacement and pay shipping. I think this is unrealistic due to the fact that these slides are only a month and half old and the product is a defect. Not sure if these slides are 100% authentic adidas. Never had any adidas slides come unglued after using them 6 times and are less then 2 months old.,1,0,23
"It's great to have grips on the bottom of the shower shoes, but you also need some sort of gripping friction between your foot and the insole of the shoe. I don't know why I need these, I could do just as well coating my feet with vegetable oil. They get very slippery on the inside and not on the outside when wet, and when you plant your foot to take a step the sliding of great concern.

Not sure what I'll use them for now. Spider smackers, maybe? Terrible engineering, Adidas. Steer clear of these things.",1,0,23
I got to admit they're very comfortable they offer a really good support but they don't last that long these things are ripped after about a month-and-a-half and I only use them in the night time when I'm jumping in the shower and coming out not to mention they're very slippery from the bottles I would not recommend them you know stepping out of the shower with them unless you have something on the bottom they look really nice so I wouldn't that but for your safety I would be careful in this purchase because they might rip like-minded or you might slip on them,3,0,23
I take a 10.5 shoe & that’s what I got in this & it didn’t fit it was tight on my feet! So I got a bigger size I believe it was either 12 or 13 & still was tight on my feet! Not sure if it is supposed to be like that but it was uncomfortable & had to take it back for the second time. So I’m going with the adjustable strap one when it comes in stock.,1,0,23
"I have an older version of this product that I've had for years but they are wearing out and I wanted to replace them. I received the new slip ons and noticed they seemed to be made of much lower quality materials than the older version I have. I decided to give them a chance anyway but after a few days, I had pain in my knees and ankles due to lack of the support. The soles of these slippers are very, very soft and cheap feeling with no support whatsoever.

Either Adidas quality has dropped significantly or the slippers I received are counterfeit. Either way, I am returning them.",1,0,23
"I have another pair of what I thought were the exact same slides from Adidas, both with CloudFoam. My last pair are getting worn out from three years of indoor/outdoor use and happen to be incredibly soft from day one. I was extremely disappointed when I tried the new sandals on because it was like stepping on golf balls with pressure points in spots of my feet that didn't make sense. The shoes are small, and very contoured, unlike prior versions. They are also very plastic-y feeling, which might have something to do with ""shower"" slides, but they do say CloudFoam, so what's the deal?",2,0,23
"The quality and make of the sandals was overall great. They seem very comfortable and would have loved to kept them since I have always gotten a long life out of this brand of sandals. However, this time around I decided to go with a different model/color and they were really tight around the actual foot. That is the reason I'm only giving it 3 bc it was too tight around the foot. Otherwise it would be a good set of sandals to use. Ended up just gifting this pair to a someone with smaller feet. So if you usually buy sandals at say size 10, but you want this pair get them in 10.5 or 11 to be safe.",3,0,23
"Purchased to replace a different style of adidas slides. The previous style was fantastic but unfortunately I couldn’t find it in my size, so I took a chance on these. Big mistake.

Pros:
* the grey & white is a nice clean look
* straps seems well made

Cons:
* the size 8 is tiny (I should have went a size up)
* the sole is hard
* almost no arch support
* ridges for toes are poorly place

I would send these back had I not wore them outside on a walk. They honestly free so bad, I’m starting to think they’re knockoffs. Back to looking for replacement slides.",2,0,23
"I look like a fool with these on in public. They are easily a size too big. I normally wear a 10 in Nike running shoes. Size aside, I had to take the thread out of the top edge because it was digging into the top of my foot, easy to do, but they were unbearable otherwise. My son's pair of the exact same slides didn't have this. I plan to wear these out and then get the next size down. They are very comfortable and I used to wear all the time in highschool/college before and after soccer...didn't know they still made them. Even more comfortable...but the old uppers were better IMO.",3,0,23
"I bought this Adidas Cloudfoam sandals as a comfortable substitute to my old Adidas sliders, but this turned out to be anything but comfortable. The upper part of the sandal is narrow and it squeezes my foot; the inner material is somewhat coarse and creates friction with the toes and sides of the feet. The sandals are not comfortable, although nicely designed and built. Total disappointment, and I am a big fan of Adidas sliders -- had them for 20 odd years in different styles...",1,0,23
"Poor craftsmanship. Somehow I would like a refund for my purchase of these Adidas sandals slides.
The top foot strap of these sandals has come undone from the outside edge. (See photo). The top foot strap of these sandals is ""connected"" with some kind of adhesive/glue to the outside edge of the sandals where it says Adidas. It was mistake to purchase these poorly manufactured Adidas sandals slides.",1,0,23
"I ordered four pairs of this slippers, non of them fit correctly. They are small and tight on our feet. I am very disappointed, my son has this slippers for really long time and they are so comfortable, I thought that I was buying same product just different size.",3,0,23
"Bought these red Adidas slides to wear in the house since we don’t wear shoes indoors here. These were highly rated so I got them to replace my Jordan slides. First, they look great with vibrant color and have the classic three stripes. Unfortunately that’s the end of the positives. I have an average width foot and these are crazy narrow. With and without socks on I have to JAM my foot in to get them on. I didn’t take pictures without the socks on to spare everyone the sight. The bottoms scuff SUPER easily so after trying them on they are ineligible to return. The pics of the outsoles are after JUST trying them on a wood floor.",2,0,23
"I got these because I wanted flip flops I could wear with sandals. I'm glad I ordered the size that's usually a bit larger than my normal size, because these turned out to be smaller than expected. These aren't comfortable. I guess they're fine for putting on without needing my hands when I need to put something on to take out my building's trash at night once a week, but otherwise I don't think I'll wear these much, because they aren't comfortable.",3,0,23
They are a smidge too small. These shower slides are one piece plastic similar to crocs. I was confused as to which type of slides these were since they look the same and are both listed as adilette style. I like that these have the adidas written on the side. The picture shows 2 different adidas slides; the shower slides (right) and the cloudfoam slides(left). The ones on the right are these shower slides....which I will return because they run small. The one on the left is the softer cloudfoam slide which I love.,3,0,23
"I bought these to replace some really comfortable Adidas slides I got from Costco, which they no longer sell. I could not believe how hard these were. It was like walking in plastic (like hard plastic). I immediately knew this was a mistake and regretted getting them. This is one of the problems with buying clothes/shoes online... you cannot feel the item to see what you are getting.

If you need some outdoor slides to slap the crap out of some attacking wildlife, these will do. If you wanted even an ounce of comfort, move on to something else.",1,0,23
"I purchased a ""Male size 11"" for my husband, but these were so incredibly small he couldn't even get his full foot on them. They did fit my feet though, which is a Female size 7.5/8. Although I did not send them back or write the review right away when I purchased them, I am still quite disappointed in this purchase, as we did not receive what the right product. I did keep them because they did fit me, however, they are pretty uncomfortable and only wear them when I need to run outside real quick and then back into the house. Definitely would not recommend purchasing these off Amazon, I would suggest going into the actual store and trying on sizes.",1,0,23
"I bought these for my son. My son wears a men’s size 9 and I did listen to the reviews and went up 2 sizes to an 11. They don’t fit him. I wear a women’s size 9, which I believe is a men’s size 8. And I can barely cramp my foot through the opening. So please don’t waste your money, and they say cloudfoam but they are not!! Please don’t waste you money!!",1,0,23
"I have been wearing Adidas sliders for years, ever since my kids started playing soccer. I have one pair I love. I'm getting ready for back surgery so I thought I'd get another pair as it would be easy to put them on without bending over. The new sliders are terrible. They weigh about 2 oz. They provide no support that I notice. If I wear them more than 5 minutes the top of my right foot. I had torn the plantar fascia and I know it needs support. The original sliders feel fine, the new ones are definitely an inferior version.",1,0,23
"about 2 sizes too small. are these rejects from adidas or something? it has bulges on the bottom near the heal where the foam was cut… but it isn’t cut flush- reminds me of what a rejected product would be. disappointed, but? usually am buying footwear or clothing online as opposed to in person. would not purchase again, not even a correct size.",1,0,23
The slides seemed great and had support where needed but the straps being non adjustable really limits the fitment. I wear a size 12 a d my right foot is slightly larger than my left but not by much. This was enough though that my right foot would not go into the straps. The left was still tight too. And as anyone who where’s slides a lot knows they wear and stretch over time which is another reason adjustable straps should be standard. I had to return the item as they just did not work for my feet.,2,0,23
"I used to wear flip flop in my home with wooden floors but because of winter and cold I had socks on, so as you can imagine flip flop doesn't work that is why I purchased this one. comparing these two, Adidas isn't as comfy also, I usually buy a size 10.5-11 shoes from both Adidas and Nike but the size 11 was small and really narrow for me so I had to exchange it with size 12.",3,0,23
"I can see these working well for smaller feet. I'm Size 13 (US). All my shoes fit well and are Size 13 (US). These arrived in the box with the Size 13 tag attached, but the arch was too small to fit my foot through. I felt like I was going to break the strap fitting my foot all the way through. They're very light and cheap feeling. I paid around $22, but the moment I picked them up I did not feel like I was holding $22 of value. Returned them, got a refund. I'm glad they work for so many others, but these slides didn't work for me.",2,0,23
The material on these seems decent. The foot shape is not. If you have flat feet I would definitely not get these. The mid foot area is so hard and high it feels like your stepping on a golf ball. After wearing them for a little while stepping on the floor barefoot felt very strange. I could still feel the strange mold of these sandals on my foot.,2,0,23
"I normally love these. I think the batch was made defective since having read a review of same complaint. The top piece that goes over the foot was cut too short. My feet are normal, but can’t hardly slide into the tight space. The foot bed is good. The shoe is not. Will be returning. I will go to a store for another pair.",1,0,23
"The foot strap is completely not flexible. So unless your foot is average or small thickness or width, there is no give to the strap on these at all and will not fit anyone with a higher arch or wider foot. Had to give mine away to someone that normally wears a much smaller size than what these were supposed to fit.",1,0,23
"I’ve never had a slip on like these before. Me and my husband laugh about slip ons like this and call them our prison yard sandales. They look nice but to my surprise they were a size to a size and a half too small! Bummer for me, but my husband got a new pair of slip ons/prison yard sandales. I’m going to reorder a different pair that’s a size bigger. The original size I bought were 10’s. Will try some 11’s now!",3,0,23
"I am incredibly disappointed. I ordered male size 11 as I am a 10.5 and I enjoy a little room on my house shoes for comfort. At first, I thought they sent me women's shoes. I think they feel like a 9 because I have to jam my feet in. After about a minute, I'd lose circulation.

I was feeling less hot on Nike and thought I'd go for Adidas. Save your money and look for another shoe because you'll probably give them away. These were supposed to help me keep my floors clean, but all they have done is help keep the Adidas shoebox full.",1,0,23
