review,star,label,link_idx
"I have worn a size 12 my entire life and while this shoe said it was a size 12, it was too narrow and too short. When I purchase this shoe I am going to a physical store to purchase so that I get the right size. My guess is that a 13 will fit.",3,0,18
The best 💯,5,1,18
"shoes fit perfectly, looked great, and are comfortable at a decent price.",5,1,18
"Little bit tight but it’s a nice shoe , order a size up",5,1,18
"More like the color orange tint red, but all and all, A_OK.",5,1,18
Great comfortable shoe!!,5,1,18
Very good,5,1,18
"Fits perfect, lightweight & great for walking!",5,1,18
Would like to return shoe as it is blistering my toes.,3,0,18
"Bought as Christmas gift. Son loved them...they looked nice, usual Nike quality. Very pleased with purchase.",5,1,18
Christmas presents for my grandson.,5,1,18
"The product looks great, I usually wear size 10.5W order 11 but it was too small for me. But my son was able to wear it. it is a win for me",5,1,18
Perfect,5,1,18
Just bought these did not know what to expect I do not buy many Nike shoes but this shoe fits perfectly and is so comfortable and it pushes me to want to go running because the way the shoe is made is perfect for running. I give it a 5 out of 5.,5,1,18
Great quality,5,1,18
"These shoes fit perfect, light weight and comfortable. It was delivered faster than normal, the shoes were sealed in a clear see thru bag, no shoe box? Shoes were advertised as brand new, the shoe laces were pre-tied and slightly used with unknown substance on bottom of shoes,",5,1,18
"My Son is on his feet, constantly moving his entire shift… getting our purchases to us!! AND THESE are the only shoe he will buy.",5,1,18
There nice very lightweight I prefer the blue but I like these cause they stick out,5,1,18
"a bit too narrow, but exactly what i ordered",4,1,18
Awesome,5,1,18
"The soles are great with plenty of cushion, but the uppers are very stiff. Even though this was advertised as a wide shoe, they pinched my toes resulting in blisters on my big toe and first toe. I gave them a week to loosen up, but they never did, so I returned them.",2,0,18
Good work shoes.,5,1,18
It’s exactly what was advertised,5,1,18
Shoe is a bit tight for my size,3,0,18
These are the most comfortable pair of Air Max's i have ever owned.,5,1,18
Es lo que esperaba,5,1,18
When I took them out of the box there was a scrap line on the left shoe my son needed them so I didn’t return them but I paid over a hundred dollars for them,1,0,18
"To be size 12 they were very small, the seller must specify this detail in the characteristics of the product since I have lost my money, I am out of the country and I cannot change it, I have lost my money which is very unfortunate.",1,0,18
The colors were perfect,5,1,18
Shoes were tight on my feet and uncomfortable.,3,0,18
My son loves them,5,1,18
Great shoes and got them at a lower price than anywhere else,5,1,18
Buen producto,4,1,18
"Nike shoes always fit me really well. they never let me down,",5,1,18
Would give them 5 stars if the laces would stay tied more than 3 minutes. I would recommend ordering different laces for these shoes. They won't stay tied even while sitting.,4,1,18
The wrong color shoe was sent.,3,0,18
Comfort,5,1,18
Uncomfortable shoe. Hard to break in,2,0,18
"Definitely a half size too small. I like the shoes, but definitely order a bigger size",3,0,18
Nice,5,1,18
Perfect for the hubby,4,1,18
I love!,5,1,18
As advertised,5,1,18
Small on my foot,1,0,18
"This is the best pair of tennis shoes I have purchased. Light weight, comfortable and stylish.",5,1,18
Nice looking shoe.,5,1,18
"Comfy, look nice.",5,1,18
"Love these shoes. Would recommend ordering a half size larger. Otherwise, great",4,1,18
It arrived quickly and looked even better in person. He loves them!,5,1,18
I'm 6'5 just over 195 lbs and I wear 13s in sneaks. This shoe fit just about as well as some airmax 360s that I owned previously. Really happy with the product.,5,1,18
Too small for me. It looks very nice but about the size it doesn't fit well,2,0,18
These are great shoes. Love them thus far. The one single catch I've found I'd that a half size bigger is the only way they'll fit. Beyond that they're sturdy and comfortable.,5,1,18
Great shoes,5,1,18
"Waw.... this shoe fits perfect.. at first didn't have high expectations of it, but I really love it now that I have finally held it and put my foot in. Love this air max 200",5,1,18
These shoes came dirty and not in original Nike box. They were used,1,0,18
Quedo un poco chico del numero,5,1,18
I am using my new air max 200 for walking. I walk a couple miles a day. Great shoes,5,1,18
Great shoe i usually wear a 10.5 in Nike i wish I had ordered this pair at size 11,5,1,18
Best sneakers right now,5,1,18
She was a beautiful girl with all my how State Buckeyes gear we're on for my Buckeyes team,5,1,18
They are great came 36hrs after i ordered them. My fiance loves them he gets lots of compliments,5,1,18
Lo mejor que he comprado,5,1,18
Perfect fit,4,1,18
Fit perfect it was for my husband he loves them,5,1,18
Great value,5,1,18
This shoes are too stiff and hurts my big toe. I want to send them back,1,0,18
good,3,0,18
Nice sneakers but beware of the price! Selling for much less on Nike . Terrible!!!,3,0,18
shoes are really narrow.,2,0,18
"Great color, super comfortable, came quickly, and added the inches promised in an article review!",5,1,18
"they are very stiff when you buy them, just wear them and theyll get better, DONT CREASE EM! Overall great shoes for a sneaker head lol.",4,1,18
These are the second pair I’ve had. I hope Nike don’t discontinue them,5,1,18
"This shoes are amazing, my best looking shoes of my life, the only thing they don’t have enough width",5,1,18
Speedy shipping,5,1,18
i got this for a birthday gift to myself and i don’t regret nothing this shoe is great,5,1,18
Shoes are perfectly sized and very comfortable. This is my first time ordering and I'm very pleased.,5,1,18
"Loved the shoe, the look and all but I ordered the size that I wear and they fit a half size too big.",5,1,18
good shoes,5,1,18
Yash it’s absolutely light n fit as size,5,1,18
Love them on my feet,5,1,18
Nice looking shoe. Uncomfortable and hard to break in. Not recommended.,5,1,18
Happy with seller and item,5,1,18
I love the style and color. These shoes are very comfortable. I only wear them to the gym to workout.,5,1,18
Great shoe,5,1,18
Todo perfecto,5,1,18
Comfiest shoe I ever owned feels like I’m walking on memory foam pillows,5,1,18
"Looks great, quality is superb",5,1,18
The size I chose was small for me..size 10.5 instead of 11..,4,1,18
They fit good and they come packaged nicely also super comfortable.,5,1,18
"The size was not the same as the description, it is a half smaller than usual",3,0,18
"I Got The Black, Gray And Hot Punch In Men's. Came Fast. No Damage. Fit Perfect. Very Comfortable.",5,1,18
Great shoe,5,1,18
Love it! Light weight super comfy!,5,1,18
One of the shoe laces is torn if not for that it would had been a 5 star,3,0,18
"Awesome shoes , alot of complements",4,1,18
"I just got it delievered , was a little messed up with usps , but now am good... disregard the first post..",3,0,18
The design of 👞,5,1,18
Got this for my cousin and it fit him perfectly. He likes the way it feels on his foot and he said it’s very comfortable too. Thank you.,5,1,18
Love it,5,1,18
Very comfortably everyday shoe. Fit as expected. Shoes look great and came in original packaging without any issues.,5,1,18
The color that’s described as punch look pink and I bought the shoes as a gift for my boyfriend.,1,0,18
My fiancee loved them for fathers day! They fit and look exactly like they do in the picture!,5,1,18
All great but the thing to put the laces on one shoe is ripped,3,0,18
Received numerous good comments when worn.,5,1,18
The color is light red instead of dark red!,3,0,18
Excelente,5,1,18
I like them a lot,5,1,18
Love them. Very comfortable,5,1,18
I didn’t,5,1,18
These are 🔥🔥🔥💥💥💥! Love em!,4,1,18
I use this shoe for physical workouts and walking.,5,1,18
Muy bonito,5,1,18
its a beautiful shoe,5,1,18
Everyone is complimenting me on how nice my new shoes look,5,1,18
It was my exact size and I love the colors,5,1,18
Good shoe just buy in a bigger size in you regular size,4,1,18
These sneakers are 👍🏾,5,1,18
Made loud noise when walking. Heavy. Didin't seem authentic.,1,0,18
Great Work Shoes!,4,1,18
Good sneakers,4,1,18
Fresh is all I can say,4,1,18
Great quality,5,1,18
"Really nice and comfortable, my son loves it 😊!!!",5,1,18
Para hacer deporte.,5,1,18
Loved them,5,1,18
One of the air pockets was already blown when I got the shoes,1,0,18
Absolutely love my new shoes,5,1,18
Like the shoes,5,1,18
"Great shoes, runs a little small, but not much.",5,1,18
Cumfy shoes!,5,1,18
Took awhile to get delivered but I’m satisfied,5,1,18
Very comfortable and light weight. Perfect fit.,5,1,18
Good delivery. Comfortable and using for casual usage. My drip is amazing in these shoes.,5,1,18
Best pair of shoes i have ever had.,5,1,18
great fit,5,1,18
I regretted buying it,2,0,18
Nice,4,1,18
To wear and the color,5,1,18
Love these shoes,5,1,18
Good shoe,5,1,18
No comment. A very good shoes!!!,5,1,18
Color. Nice everyday shoe.,5,1,18
Cumple con lo esperado.,5,1,18
Nice,5,1,18
Perfect shoe.,3,0,18
"Nice trainer, exactly as my son wanted.",5,1,18
Amazing. Looks fantastic! Definitely an eye catcher.,5,1,18
My Grand Son was very pleased!,5,1,18
Works great for running.,5,1,18
Great shoes,5,1,18
Not bad,3,0,18
Good,4,1,18
Colors are nice and nice fit,5,1,18
Tendré que comprarlos otra vez,1,0,18
Muy buen producto,5,1,18
"straight forward purchase, no problem with item",5,1,18
Great,5,1,18
I like the design,5,1,18
item is good and it's what I was expecting,5,1,18
Fits just write,5,1,18
Muy bueno,5,1,18
rapida entrega el articulo perfecto,5,1,18
They’re cool shoes,5,1,18
Me agrado,5,1,18
"Totally amazing gift!!!!🌟🌟🌟🌟🌟
I send it from U.S., to Germany as a surprise Birthday gift for my brother.
He loved it!!!!
On time delivery. Great work!!!",5,1,18
Very good cushion but this is high sole shoes and I need 1/2 bigger one. I will return and order again,4,1,18
Fits perfect and comfortable to walk in. I got a size 9 and they fit great,5,1,18
I bought for my Grandson; his reaction when he opened the box was priceless.,5,1,18
"Didn’t fit right and the sole is already starting to wear out, he only wears them maybe once or twice a week. His other shoes last a lot longer",2,0,18
10/10 👍🏾 Will be going back,5,1,18
Gift for my husband. Love it!,4,1,18
Solo Que Falta My Numero 10.5 y lo compro de inmediato,4,1,18
The colour is brighter than the picture but my husband loved it and the price is fair enough 👍,5,1,18
"After literally walking holes in the bottom of the Nike shoes I received less than a year ago, I was somewhat concerned about buying the Nike brand again. Ultimately, I had heard great things about the Air Max line and, with the price being so affordable, I felt I needed to give my favorite brand another try. So glad that I did! These came quickly and fit perfectly. I've only had them for about 2 weeks but have already walked over 20 miles, worked out aggressively 6 or 7 times, played baseball and basketball and they still look and feel brand new! I am very impressed so far. Time will tell but these, so far, have exceeded my expectations.",5,1,18
Great quality shoes and fit exactly.. Comfortable as you wear them,5,1,18
I needed a black stylish shoe for work. this one fit the bill. very comfortable for a 12 hr shift. however watch out for water; dont know if its because its new but its a little slippery when it comes to water. I did change the laces from the rope type to a flat lace. much better hold there.,5,1,18
I bought these for my nephew for work.He says they're comfortable considering how long he's on his feet.,5,1,18
compre este articulo y lo devolvi a pasado casi un mes y no e recibido mi reembolso y todo estaba bien con el producto,2,0,18
"Shoes were my size , but fit slighty large , had a hard time wearing them at my warehouse job and package was ripped. I would appreciate if I was sent a size 10 in men’s.",1,0,18
I bought for my boyfriend and he loves them he dates are super comfortable and stylish,5,1,18
not true to size about a size small,4,1,18
How comfortable this shoe is,5,1,18
It u are 9.5 order 10,4,1,18
"Great shoes , great price ! I was skeptical about the price bc they are so cheap but they are absolutely 100% authentic",5,1,18
I love it,5,1,18
Money is worth buying the shoe,5,1,18
They are good and just what i saw in the picture.,5,1,18
Came sooner than expected and was exactly what I ordered. Great shoes,5,1,18
Excelente inversión,5,1,18
Very comfortable,5,1,18
I love them,5,1,18
Terrible,1,0,18
Very comfortable.,5,1,18
Uncomfortable,1,0,18
Love this style. Fast delivery,5,1,18
Just like the picture,5,1,18
"very satisfied
Great look and fit",5,1,18
"Much prefer these over the Air Max 95, except you cannot get these 200’s in all-leather.

They’re very bouncy and comfy. Standard laces and tongue (unlike 95). Feel more sturdy and give better support than the Air Max Plus. They fit wider feet (unlike 95’s). Although fabric they feel fairly warm on the foot. Yet lightweight.

The small bit of faux leather at the front might take some wear; not sure they’ll stand up to mucking about and kicking a ball etc. Be fine for a gentle jog.

I’d buy these again if they can as all leather.",4,1,18
"Great shoe. My son was a little jubious about them being fake, as the price was so good but they are 100% authentic. We use Amazon a lot and they have always great service and excellent product quality.",5,1,18
"A good all round pair of Nike trainers.
The colours ( brown and green with a teal on top ) nice",5,1,18
The trainers were fine but came up small. Go up half a size at least.,5,1,18
"Fabulous, really good price. Excellent service and speedy delivery.",5,1,18
Good,5,1,18
So good I brought another pair,5,1,18
Nice !,5,1,18
Foot ware for sports,5,1,18
N/a,4,1,18
"I always buy Nike 10.5 shoes and have been for the past 20 years. These are the first ones in 20 years that are physically smaller. Not sure if there was an error in manufacturing or what but they feel like a size 10 not a size 10.5.

When I lined them up next to two other pairs of Nike's I had, they were visibly smaller. They are tight on the top of my pinky toe as well.",3,0,18
Great shoes. Premium look. The only negative is it’s too small despite ordering my normal size. Didn’t fit well. Can I return it and get something bigger? I’d totally appreciate that.,4,1,18
"Fits great. Great quality, and very clean. Received really fast! ETA of 9/14 - 9/16, but delivered 9/8.",5,1,18
"The shoes are nice but my son doesn’t have a “wide foot” yet these are still very slim and hard to get on even after loosening the shoe strings. He did eventually get them on and they didn’t hurt once on. Otherwise, nice shoe.",4,1,18
"Though I like the shoe but the with was way too tight for a US size 11"". Truth be told can't just wear it I will be giving it to my younger brother.",3,0,18
Esta muy angosto de los lados. La cálida está buena pero están apretados,2,0,18
fastshipping and fit size,5,1,18
I will not buy any more shoes because the pair I received were fake knockoffs 😡,1,0,18
These are the most comfortable and well fitting shoes I’ve had in a long time. The colors are super vibrate and they last for a long time. 10/10 will recommend,5,1,18
Nothing to dislike. These shoes are awesome.,5,1,18
Size too small,1,0,18
There is no way on God’s green earth that these are authentic Jordans. I have the originals these are based on. Be aware folks.,1,0,18
These shoes are not Jordans. You will never see an official Jordan shoe with ‘Jordan’ stitched on the tongue.,1,0,18
Was a gift. He loves them,5,1,18
"Arrived on time, no problem with the seller, they look as per advertisement picture",4,1,18
Comfortable Right size Superb Great customer service,5,1,18
I like this item and is good price,5,1,18
Perfect,4,1,18
Good fit dope color fair price respect Rubber Room Robert,5,1,18
I wasn't satisfied with my purchase.i thought I was paying for authentic nike sneakers.these sneakers are bootleg.this was a waste of my money.,1,0,18
"I had a vintage pair of Nikes from 2007 that finally gave out so I thought I'd buy another similar pair. Sure they are lightweight but, that is because Nike has skimped on material. The soles on my other Nikes had a very grippy sole built for basketball courts. These shoes have a cheaper, harder plastic sole. The leather is thinner and cheaper. Not very cushioned either. I learned my lesson about buying in-store where you can check for quality before shelling out the cash.",3,0,18
Shoe is very nice. How the hell you leave the sensor on the shoe?,4,1,18
Box was in bad condition but at lease the shoes are good.,4,1,18
"Fit well, sharp looking and fast service.....",5,1,18
My son loved them! He's in middle school & gets best dressed often. My little fashion guy. Lucked up & found these much cheaper than the mall.,5,1,18
"I like the shoe a bit, its kind of slim for a 9.5. It’s comfortable and not too heavy on the foot. Not as comfy as my AF1s but for a Nike shoe under $100 , not bad. A lil disappointed in the boxing but I read the reviews and it seems everyone has poor packaging. Don’t know if its the seller or Amazon workers not taking care of the boxes. Either way, I hope they fix it.",4,1,18
Received my package a few minutes ago and the box was broken and damaged and held together with a rubber band in the middle. Disappointing!!,2,0,18
When I got the package and opened it the box was damaged badly ripped and smashed. The shoes weren't damaged but on inspecting them on shoe (at the front toe area) is wrinkled all the way around like it was glued back on unprofessionally. My first purchase every on here that I'm not happy with. And I purchase a lot of shoes on here. This is the first time this has happened where I'm not happy with what I got. AND THEY WERE FOR MY BIRTHDAY!!,2,0,18
The packages came on time and they fit perfectly but the shoes have definitely been worn before. They were nice and clean in some areas but then I found a lot of scuffs like someone wore them one time and decided to sell them. Not cool.,3,0,18
I love it! Perfect fit. Size was perfect And comfortable. High end quality and stitching. Much better then I thought it was going to be seeing it in person and wearing it. I feel AWESOME! Thank you for FAST SHIPPING. PROFESSIONAL SELLER! A+ Transaction thank you so much!,5,1,18
The material creases up as soon as you wear them.. cheap material on these sneakers,3,0,18
"I mean, it is what I ordered but this box is all jacked up. Product not affected just jeeze...",3,0,18
Very high quality casual sneaker. I use them at work and I have been complimented that they still look great even when worn with slacks.,5,1,18
My husband is totally pleased with his new nike mens mid ankle sneakers! So happy he loved his birthday gift 🎁💕,5,1,18
"The sneakers are nice, well made but the left shoe is a little short. They were bought as a gift.",4,1,18
These might be fake..like I’m sure they’re fakes. very cheaply put together. Glue still showing. Super flimsy.,1,0,18
"I bought these for my 16 year old son and he really likes how they look but he said they're a bit tight on the sides. They're size 10.5, which is his usual size, so I'm not sure if the shoes just run narrow or what.

Also, I had the same issue with poor packaging and other reviewers. The shoes weren't damaged at all but the box was in poor condition when I received it.",3,0,18
"I love these shoes but, I wish I could have gotten a wider width",4,1,18
Nice shoes and I needed the firm ankle support.,5,1,18
Sent different style than requested but they fit well so I kept them,4,1,18
Like the shoes. But box is wrecked and had big rubber band around it. I’m the type to keep box. But not this one.,4,1,18
Perfect gift and they look good,5,1,18
Got these for my husband hes gonna love them,5,1,18
Love the feel of these and durability. Very comfortable and breathable.,5,1,18
What I hated the most about this product was that it came damage and I was so sad because they weren’t even for me they were a gift for someone else and that person noticed it,2,0,18
Good,5,1,18
"Teenage son loved this Christmas gift. Thank you for making this holiday special for him as he is a great son, person, friend. Awesome gift that compliments everything he wears",5,1,18
I like the style of the sneakers easy to wipe off. I wear them for work I'm on my feet and on the go all the time. I was a disappointed that they were not as comfortable as I expected. Thinking about getting some inserts. The price was reasonable. I might purchase another pair.,4,1,18
Excelente,5,1,18
Excelente es lo ke es lo ke uno pide 😉👌🏻,5,1,18
Yo pensaba que era un zapato deportivo a la ver en la imagen se me daba un zapato bien bonito pero ya la hora de verla se miró un zapato muy ancho He tenido mala experiencia por Amazon por ver en foto es una imagen a la hora verlo en persona es otra imagen,1,0,18
My husband enjoy them my husband say they fit well,5,1,18
"The product came with a stain, everything else is awesome, the fit, color, everything.

Just the stain.",4,1,18
"my 14 year old loves them, they look great 👍",4,1,18
"When my 17 year old has a smile that wide on his face, I love it !!",5,1,18
Llegaron super rapido! Le quedan muy bien a mi novio,5,1,18
i like it for my son but it's heavy,5,1,18
Shoes fit perfect look and feel good on my feet.,5,1,18
"I bought these pair of kicks just to freshen my wardrobe, and these were just right. They matched a few outfits perfect and fit just as expected, so I'm a happy shopper",5,1,18
Comfortable shoes.,4,1,18
This shoe is comfortable and fits really well. Very satisified,5,1,18
Just what I wanted,5,1,18
"It fits, but the durability is something only time can tell

But I'm confused on why it uses the terms ""women 2"" and ""men's court"" when it's a unisex pair of shoes(brand) lol I almost thought I ordered the wrong thing because of that",4,1,18
Bien lo que esperaba,5,1,18
Birthday gift for my son good fit,5,1,18
Great fit will purchase again.,5,1,18
Very nice,5,1,18
Fits great. Looks great.,5,1,18
A little bigger thanks usual,4,1,18
I love these shoes I bought 3 pairs already.. i always have a problem with the Nike AF1 and the way the toe box creases but theres no problem like that with these shoes and the leather and sway or really good quality,5,1,18
it's nice could be neater in person like on the photo but it's not.,4,1,18
"Good price, good shoes, pricesless.",5,1,18
Love the shoes.,5,1,18
"These are pictured and advertised as leather as in the slick like material they actually were suede, so not at all what was expected
Not wanted, needless to say I am returning these",1,0,18
"I got it but didn't like it, doesn't look ORIGINAL the material to thin made in India I don't feel comfortable.",1,0,18
My grandson requested white on white sneakers & was very happy when presented with these,5,1,18
"it is simple , but looks great",5,1,18
💯% Ceterfied,5,1,18
The shoe looks exactly as advertised,5,1,18
Love the fit,5,1,18
"Muy bonitos y originales, quedo como se espera y a muy buen precio, absolutamente lo recomiendo",5,1,18
I bought this gift for my brother as a Christmas gift and it only fits him if he unties the shoe. Otherwise it’s a good shoe I just need to get him a bigger size next time.,4,1,18
"An imitation of what I expected, cheap non durable material and u still sell it the same price as original type. Really disappointing.",1,0,18
they will be your normal us fit. Love court visions something about them,5,1,18
Fake Nike DONT BUY!,1,0,18
"These are a very cool tennis shoes from Nike., Great quality and confort.",5,1,18
"I bought these shoes for my son and unfortunately, one shoe was smaller than the other",1,0,18
"Looks cool, fits well.",5,1,18
They have no kind of cushion so expect to get some good insoles for them,5,1,18
